URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Толщина,Ширина,Длина,Цвет товара
https://001.com.ua/izolenta-pvh-1-motok-70-g,new,,,https://001.com.ua/media/photos/other/izolenta/izolenta-pvc-photo.jpg,Изолента ПВХ (1 моток - 70 г),Изолента,IEK,5144,5144,instock,1,12,"268,02",Изолента ПВХ (1 моток - 70 г),"<h2>Описание товара</h2><p><strong>Изоляционные ленты</strong> применяются при промышленных, строительных и бытовых работах для электроизоляции.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Цвет</td><td>синий</td></tr><tr><td>Материал</td><td>ПВХ</td></tr></tbody></table>",Ізострічка ПВХ (1 моток - 70 г),"<h2>Опис товару</h2><p><strong>Ізоляційні стрічки</strong> застосовуються при промислових, будівельних і побутових роботах для електроізоляції.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Колір</td><td>синій</td></tr><tr><td>Матеріал</td><td>ПВХ</td></tr></tbody></table>",Русский ~ ,Русский ~ ,Русский ~ ,Русский ~ Синий
https://001.com.ua/izolenta-0-13x15-mm-belaya-obschego-primeneniya-20-metrov-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-izolenta-photo.jpg,"Изолента 0,13×15 мм белая (общего применения) 20 метров, IEK",Изолента,IEK,UIZ-13-10-K01,UIZ-13-10-K01,instock,1,12,"30,27","Изолента 0,13×15 мм белая (общего применения) 20 метров, IEK","<h2>Описание товара</h2><p><strong>Изоляционные ленты</strong> применяются при промышленных, строительных и бытовых работах для электроизоляции. Изолента торговой марки IEK изготавливается на основе поливинилхлорида. Используется в качестве изоляционного материала, обеспечивает герметичность, защиту от воздействия влаги, солей, слабых растворителей, и т.д.</p><p>В ассортименте представлена изолента семи цветов: белая, красная, синяя, жёлтая, зелёная, чёрная и жёлто-зелёная. Длина каждого рола - 20 метров.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Цвет</td><td>белый</td></tr><tr><td>Толщина, мм</td><td>0,13</td></tr><tr><td>Ширина, мм</td><td>15</td></tr><tr><td>Длина, м</td><td>20</td></tr></tbody></table>","Ізострічка 0,13×15 мм біла (загального застосування) 20 метрів, IEK","<h2>Опис товару</h2><p><strong>Ізоляційні стрічки</strong> застосовуються при промислових, будівельних і побутових роботах для електроізоляції. Ізострічка торгової марки IEK виготовляється на основі полівінілхлориду. Використовується в якості ізоляційного матеріалу, забезпечує герметичність, захист від впливу вологи, солей, слабких розчинників, і т.д.</p><p>В асортименті представлена ​​ізострічка семи кольорів: біла, червона, синя, жовта, зелена, чорна і жовто-зелена. Довжина кожного рола - 20 метрів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Колір</td><td>білий</td></tr><tr><td>Товщина, мм</td><td>0,13</td></tr><tr><td>Ширина, мм</td><td>15</td></tr><tr><td>Довжина, м</td><td>20</td></tr></tbody></table>","Русский ~ 0,13",Русский ~ 15,Русский ~ 20,Русский ~ Белый
https://001.com.ua/izolenta-0-13x15-mm-zelenaya-obschego-primeneniya-20-metrov-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-izolenta-photo.jpg,"Изолента 0,13×15 мм зеленая (общего применения) 20 метров, IEK",Изолента,IEK,UIZ-13-10-K06,UIZ-13-10-K06,instock,1,12,"30,27","Изолента 0,13×15 мм зеленая (общего применения) 20 метров, IEK","<h2>Описание товара</h2><p><strong>Изоляционные ленты</strong> применяются при промышленных, строительных и бытовых работах для электроизоляции. Изолента торговой марки IEK изготавливается на основе поливинилхлорида. Используется в качестве изоляционного материала, обеспечивает герметичность, защиту от воздействия влаги, солей, слабых растворителей, и т.д.</p><p>В ассортименте представлена изолента семи цветов: белая, красная, синяя, жёлтая, зелёная, чёрная и жёлто-зелёная. Длина каждого рола - 20 метров.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Цвет</td><td>зеленый</td></tr><tr><td>Толщина, мм</td><td>0,13</td></tr><tr><td>Ширина, мм</td><td>15</td></tr><tr><td>Длина, м</td><td>20</td></tr></tbody></table>","Ізострічка 0,13×15 мм зелена (загального застосування) 20 метрів, IEK","<h2>Опис товару</h2><p><strong>Ізоляційні стрічки</strong> застосовуються при промислових, будівельних і побутових роботах для електроізоляції. Ізострічка торгової марки IEK виготовляється на основі полівінілхлориду. Використовується в якості ізоляційного матеріалу, забезпечує герметичність, захист від впливу вологи, солей, слабких розчинників, і т.д.</p><p>В асортименті представлена ​​ізострічка семи кольорів: біла, червона, синя, жовта, зелена, чорна і жовто-зелена. Довжина кожного рола - 20 метрів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Колір</td><td>зелений</td></tr><tr><td>Товщина, мм</td><td>0,13</td></tr><tr><td>Ширина, мм</td><td>15</td></tr><tr><td>Довжина, м</td><td>20</td></tr></tbody></table>","Русский ~ 0,13",Русский ~ 15,Русский ~ 20,Русский ~ Зеленый
https://001.com.ua/izolenta-0-13x15-mm-krasnaya-obschego-primeneniya-20-metrov-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-izolenta-photo.jpg,"Изолента 0,13×15 мм красная (общего применения) 20 метров, IEK",Изолента,IEK,UIZ-13-10-K04,UIZ-13-10-K04,instock,1,12,"30,27","Изолента 0,13×15 мм красная (общего применения) 20 метров, IEK","<h2>Описание товара</h2><p><strong>Изоляционные ленты</strong> применяются при промышленных, строительных и бытовых работах для электроизоляции. Изолента торговой марки IEK изготавливается на основе поливинилхлорида. Используется в качестве изоляционного материала, обеспечивает герметичность, защиту от воздействия влаги, солей, слабых растворителей, и т.д.</p><p>В ассортименте представлена изолента семи цветов: белая, красная, синяя, жёлтая, зелёная, чёрная и жёлто-зелёная. Длина каждого рола - 20 метров.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Цвет</td><td>красный</td></tr><tr><td>Толщина, мм</td><td>0,13</td></tr><tr><td>Ширина, мм</td><td>15</td></tr><tr><td>Длина, м</td><td>20</td></tr></tbody></table>","Ізострічка 0,13×15 мм червона (загального застосування) 20 метрів, IEK","<h2>Опис товару</h2><p><strong>Ізоляційні стрічки</strong> застосовуються при промислових, будівельних і побутових роботах для електроізоляції. Ізострічка торгової марки IEK виготовляється на основі полівінілхлориду. Використовується в якості ізоляційного матеріалу, забезпечує герметичність, захист від впливу вологи, солей, слабких розчинників, і т.д.</p><p>В асортименті представлена ​​ізострічка семи кольорів: біла, червона, синя, жовта, зелена, чорна і жовто-зелена. Довжина кожного рола - 20 метрів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Колір</td><td>червоний</td></tr><tr><td>Товщина, мм</td><td>0,13</td></tr><tr><td>Ширина, мм</td><td>15</td></tr><tr><td>Довжина, м</td><td>20</td></tr></tbody></table>","Русский ~ 0,13",Русский ~ 15,Русский ~ 20,Русский ~ Красный
https://001.com.ua/izolenta-0-13x15-mm-chernaya-obschego-primeneniya-20-metrov-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-izolenta-photo.jpg,"Изолента 0,13×15 мм черная (общего применения) 20 метров, IEK",Изолента,IEK,UIZ-13-10-K02,UIZ-13-10-K02,instock,1,12,"30,27","Изолента 0,13×15 мм черная (общего применения) 20 метров, IEK","<h2>Описание товара</h2><p><strong>Изоляционные ленты</strong> применяются при промышленных, строительных и бытовых работах для электроизоляции. Изолента торговой марки IEK изготавливается на основе поливинилхлорида. Используется в качестве изоляционного материала, обеспечивает герметичность, защиту от воздействия влаги, солей, слабых растворителей, и т.д.</p><p>В ассортименте представлена изолента семи цветов: белая, красная, синяя, жёлтая, зелёная, чёрная и жёлто-зелёная. Длина каждого рола - 20 метров.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Цвет</td><td>черный</td></tr><tr><td>Толщина, мм</td><td>0,13</td></tr><tr><td>Ширина, мм</td><td>15</td></tr><tr><td>Длина, м</td><td>20</td></tr></tbody></table>","Ізострічка 0,13×15 мм чорна (загального застосування) 20 метрів, IEK","<h2>Опис товару</h2><p><strong>Ізоляційні стрічки</strong> застосовуються при промислових, будівельних і побутових роботах для електроізоляції. Ізострічка торгової марки IEK виготовляється на основі полівінілхлориду. Використовується в якості ізоляційного матеріалу, забезпечує герметичність, захист від впливу вологи, солей, слабких розчинників, і т.д.</p><p>В асортименті представлена ​​ізострічка семи кольорів: біла, червона, синя, жовта, зелена, чорна і жовто-зелена. Довжина кожного рола - 20 метрів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Колір</td><td>чорний</td></tr><tr><td>Товщина, мм</td><td>0,13</td></tr><tr><td>Ширина, мм</td><td>15</td></tr><tr><td>Довжина, м</td><td>20</td></tr></tbody></table>","Русский ~ 0,13",Русский ~ 15,Русский ~ 20,Русский ~ Черный
https://001.com.ua/izolenta-0-18x19-mm-zelenaya-vysokokachestvennaya-20-metrov-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-izolenta-photo.jpg,"Изолента 0,18×19 мм зеленая (высококачественная) 20 метров, IEK",Изолента,IEK,UIZ-20-10-K06,UIZ-20-10-K06,instock,1,12,"46,28","Изолента 0,18×19 мм зеленая (высококачественная) 20 метров, IEK","<h2>Описание товара</h2><p><strong>Изоляционные ленты</strong> применяются при промышленных, строительных и бытовых работах для электроизоляции. Изолента торговой марки IEK изготавливается на основе поливинилхлорида. Используется в качестве изоляционного материала, обеспечивает герметичность, защиту от воздействия влаги, солей, слабых растворителей, и т.д.</p><p>В ассортименте представлена изолента семи цветов: белая, красная, синяя, жёлтая, зелёная, чёрная и жёлто-зелёная. Длина каждого рола - 20 метров.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Цвет</td><td>зеленый</td></tr><tr><td>Толщина, мм</td><td>0,18</td></tr><tr><td>Ширина, мм</td><td>19</td></tr><tr><td>Длина, м</td><td>20</td></tr></tbody></table>","Ізострічка 0,18×19 мм зелена (високоякісна) 20 метрів, IEK","<h2>Опис товару</h2><p><strong>Ізоляційні стрічки</strong> застосовуються при промислових, будівельних і побутових роботах для електроізоляції. Ізострічка торгової марки IEK виготовляється на основі полівінілхлориду. Використовується в якості ізоляційного матеріалу, забезпечує герметичність, захист від впливу вологи, солей, слабких розчинників, і т.д.</p><p>В асортименті представлена ​​ізострічка семи кольорів: біла, червона, синя, жовта, зелена, чорна і жовто-зелена. Довжина кожного рола - 20 метрів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Колір</td><td>зелений</td></tr><tr><td>Товщина, мм</td><td>0,18</td></tr><tr><td>Ширина, мм</td><td>19</td></tr><tr><td>Довжина, м</td><td>20</td></tr></tbody></table>","Русский ~ 0,18",Русский ~ 19,Русский ~ 20,Русский ~ Зеленый
https://001.com.ua/izolenta-eco-0-11x18-mm-belaya-18-metrov-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/izolenta/asko-izolenta-ecohome-white-photo.jpg,"Изолента ECO 0,11×18 мм белая 18 метров, АСКО-УКРЕМ",Изолента,АСКО-УКРЕМ,ECO0150020021,ECO0150020021,instock,1,12,"34,16","Изолента ECO 0,11×18 мм белая 18 метров, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Изоляционная лента предназначена для электроизоляции проводов и кабелей.</p><p>Материал изготовления - ПВХ.</p> <h2>Технические характеристики</h2><ul><li>Температура окружающей среды, при которой сохраняются рабочие характеристики: от -20 до +45°C.</li><li>Температура хрупкости: не выше -20°C.</li><li>Растяжимость: 100-130%.</li><li>Относительное удлинение при разрыве: не менее 150%.</li><li>Диэлектрическая прочность (напряжение на пробой): до 3000В.</li><li>Клеящее вещество: каучуковый клей.</li><li>Диаметр рулона: 65 мм.</li><li>Вес рулона: 56 г.</li></ul> ","Ізострічка ECO 0,11×18 мм біла 18 метрів, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Ізоляційна стрічка призначена для електроізоляції проводів і кабелів.</p><p>Матеріал виготовлення - ПВХ.</p> <h2>Технічні характеристики</h2><ul><li>Температура навколишнього середовища, при якій зберігаються робочі характеристики: від -20 до +45°C.</li><li>Температура крихкості: не вище -20°C.</li><li>Розтяжність: 100-130%.</li><li>Відносне подовження при розриві: не менше 150%.</li><li>Діелектрична міцність (напруга на пробій): до 3000В.</li><li>Клеюча речовина: каучуковий клей.</li><li>Діаметр рулону: 65 мм.</li><li>Вага рулону: 56 г.</li></ul> ","Русский ~ 0,11",Русский ~ 18,Русский ~ 18,Русский ~ Белый
https://001.com.ua/izolenta-eco-0-11x18-mm-zhelto-zelenaya-18-metrov-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/izolenta/asko-izolenta-ecohome-yellow-green-photo.jpg,"Изолента ECO 0,11×18 мм желто-зеленая 18 метров, АСКО-УКРЕМ",Изолента,АСКО-УКРЕМ,ECO0150020018,ECO0150020018,instock,1,12,"42,52","Изолента ECO 0,11×18 мм желто-зеленая 18 метров, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Изоляционная лента предназначена для электроизоляции проводов и кабелей.</p><p>Материал изготовления - ПВХ.</p> <h2>Технические характеристики</h2><ul><li>Температура окружающей среды, при которой сохраняются рабочие характеристики: от -20 до +45°C.</li><li>Температура хрупкости: не выше -20°C.</li><li>Растяжимость: 100-130%.</li><li>Относительное удлинение при разрыве: не менее 150%.</li><li>Диэлектрическая прочность (напряжение на пробой): до 3000В.</li><li>Клеящее вещество: каучуковый клей.</li><li>Диаметр рулона: 65 мм.</li><li>Вес рулона: 56 г.</li></ul> ","Ізострічка ECO 0,11×18 мм жовто-зелена 18 метрів, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Ізоляційна стрічка призначена для електроізоляції проводів і кабелів.</p><p>Матеріал виготовлення - ПВХ.</p> <h2>Технічні характеристики</h2><ul><li>Температура навколишнього середовища, при якій зберігаються робочі характеристики: від -20 до +45°C.</li><li>Температура крихкості: не вище -20°C.</li><li>Розтяжність: 100-130%.</li><li>Відносне подовження при розриві: не менше 150%.</li><li>Діелектрична міцність (напруга на пробій): до 3000В.</li><li>Клеюча речовина: каучуковий клей.</li><li>Діаметр рулону: 65 мм.</li><li>Вага рулону: 56 г.</li></ul> ","Русский ~ 0,11",Русский ~ 18,Русский ~ 18,Русский ~ Желто-зеленый
https://001.com.ua/izolenta-eco-0-11x18-mm-sinyaya-18-metrov-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/izolenta/asko-izolenta-ecohome-blue-photo.jpg,"Изолента ECO 0,11×18 мм синяя 18 метров, АСКО-УКРЕМ",Изолента,АСКО-УКРЕМ,ECO0150020019,ECO0150020019,instock,1,12,"34,16","Изолента ECO 0,11×18 мм синяя 18 метров, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Изоляционная лента предназначена для электроизоляции проводов и кабелей.</p><p>Материал изготовления - ПВХ.</p> <h2>Технические характеристики</h2><ul><li>Температура окружающей среды, при которой сохраняются рабочие характеристики: от -20 до +45°C.</li><li>Температура хрупкости: не выше -20°C.</li><li>Растяжимость: 100-130%.</li><li>Относительное удлинение при разрыве: не менее 150%.</li><li>Диэлектрическая прочность (напряжение на пробой): до 3000В.</li><li>Клеящее вещество: каучуковый клей.</li><li>Диаметр рулона: 65 мм.</li><li>Вес рулона: 56 г.</li></ul> ","Ізострічка ECO 0,11×18 мм синя 18 метрів, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Ізоляційна стрічка призначена для електроізоляції проводів і кабелів.</p><p>Матеріал виготовлення - ПВХ.</p> <h2>Технічні характеристики</h2><ul><li>Температура навколишнього середовища, при якій зберігаються робочі характеристики: від -20 до +45°C.</li><li>Температура крихкості: не вище -20°C.</li><li>Розтяжність: 100-130%.</li><li>Відносне подовження при розриві: не менше 150%.</li><li>Діелектрична міцність (напруга на пробій): до 3000В.</li><li>Клеюча речовина: каучуковий клей.</li><li>Діаметр рулону: 65 мм.</li><li>Вага рулону: 56 г.</li></ul> ","Русский ~ 0,11",Русский ~ 18,Русский ~ 18,Русский ~ Синий
https://001.com.ua/izolenta-eco-0-11x18-mm-chernaya-18-metrov-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/izolenta/asko-izolenta-ecohome-black-photo.jpg,"Изолента ECO 0,11×18 мм черная 18 метров, АСКО-УКРЕМ",Изолента,АСКО-УКРЕМ,ECO0150020020,ECO0150020020,instock,1,12,"34,16","Изолента ECO 0,11×18 мм черная 18 метров, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Изоляционная лента предназначена для электроизоляции проводов и кабелей.</p><p>Материал изготовления - ПВХ.</p> <h2>Технические характеристики</h2><ul><li>Температура окружающей среды, при которой сохраняются рабочие характеристики: от -20 до +45°C.</li><li>Температура хрупкости: не выше -20°C.</li><li>Растяжимость: 100-130%.</li><li>Относительное удлинение при разрыве: не менее 150%.</li><li>Диэлектрическая прочность (напряжение на пробой): до 3000В.</li><li>Клеящее вещество: каучуковый клей.</li><li>Диаметр рулона: 65 мм.</li><li>Вес рулона: 56 г.</li></ul> ","Ізострічка ECO 0,11×18 мм чорна 18 метрів, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Ізоляційна стрічка призначена для електроізоляції проводів і кабелів.</p><p>Матеріал виготовлення - ПВХ.</p> <h2>Технічні характеристики</h2><ul><li>Температура навколишнього середовища, при якій зберігаються робочі характеристики: від -20 до +45°C.</li><li>Температура крихкості: не вище -20°C.</li><li>Розтяжність: 100-130%.</li><li>Відносне подовження при розриві: не менше 150%.</li><li>Діелектрична міцність (напруга на пробій): до 3000В.</li><li>Клеюча речовина: каучуковий клей.</li><li>Діаметр рулону: 65 мм.</li><li>Вага рулону: 56 г.</li></ul> ","Русский ~ 0,11",Русский ~ 18,Русский ~ 18,Русский ~ Черный
https://001.com.ua/izolenta-0-13x19-mm-zelenaya-10-metrov-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/izolenta/asko-izolenta-013mm-19mm-10m-green-photo.jpg,"Изолента 0,13×19 мм зеленая 10 метров, АСКО-УКРЕМ",Изолента,АСКО-УКРЕМ,A0150020034,A0150020034,instock,1,12,"20,76","Изолента 0,13×19 мм зеленая 10 метров, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Изоляционная лента предназначена для электроизоляции проводов и кабелей.</p><p>Материал изготовления - ПВХ.</p> <h2>Технические характеристики</h2><ul><li>Температура окружающей среды, при которой сохраняются рабочие характеристики: от -30 до +50°C.</li><li>Температура хрупкости: не выше -30°C.</li><li>Растяжимость: 100-150%.</li><li>Относительное удлинение при разрыве: не менее 170%.</li><li>Диэлектрическая прочность (напряжение на пробой): до 5000В.</li><li>Клеящее вещество: каучуковый клей.</li></ul> ","Ізострічка 0,13×19 мм зелена 10 метрів, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Ізоляційна стрічка призначена для електроізоляції проводів і кабелів.</p><p>Матеріал виготовлення - ПВХ.</p> <h2>Технічні характеристики</h2><ul><li>Температура навколишнього середовища, при якій зберігаються робочі характеристики: від -30 до +50°C.</li><li>Температура крихкості: не вище -30°C.</li><li>Розтяжність: 100-150%.</li><li>Відносне подовження при розриві: не менше 170%.</li><li>Діелектрична міцність (напруга на пробій): до 5000В.</li><li>Клеюча речовина: каучуковий клей.</li></ul> ","Русский ~ 0,13",Русский ~ 19,Русский ~ 10,Русский ~ Зеленый
https://001.com.ua/izolenta-0-13x19-mm-krasnaya-10-metrov-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/izolenta/asko-izolenta-013mm-19mm-10m-red-photo.jpg,"Изолента 0,13×19 мм красная 10 метров, АСКО-УКРЕМ",Изолента,АСКО-УКРЕМ,A0150020035,A0150020035,instock,1,12,"20,76","Изолента 0,13×19 мм красная 10 метров, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Изоляционная лента предназначена для электроизоляции проводов и кабелей.</p><p>Материал изготовления - ПВХ.</p> <h2>Технические характеристики</h2><ul><li>Температура окружающей среды, при которой сохраняются рабочие характеристики: от -30 до +50°C.</li><li>Температура хрупкости: не выше -30°C.</li><li>Растяжимость: 100-150%.</li><li>Относительное удлинение при разрыве: не менее 170%.</li><li>Диэлектрическая прочность (напряжение на пробой): до 5000В.</li><li>Клеящее вещество: каучуковый клей.</li></ul> ","Ізострічка 0,13×19 мм червона 10 метрів, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Ізоляційна стрічка призначена для електроізоляції проводів і кабелів.</p><p>Матеріал виготовлення - ПВХ.</p> <h2>Технічні характеристики</h2><ul><li>Температура навколишнього середовища, при якій зберігаються робочі характеристики: від -30 до +50°C.</li><li>Температура крихкості: не вище -30°C.</li><li>Розтяжність: 100-150%.</li><li>Відносне подовження при розриві: не менше 170%.</li><li>Діелектрична міцність (напруга на пробій): до 5000В.</li><li>Клеюча речовина: каучуковий клей.</li></ul> ","Русский ~ 0,13",Русский ~ 19,Русский ~ 10,Русский ~ Красный
https://001.com.ua/izolenta-0-13x19-mm-sinyaya-10-metrov-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/izolenta/asko-izolenta-013mm-19mm-10m-blue-photo.jpg,"Изолента 0,13×19 мм синяя 10 метров, АСКО-УКРЕМ",Изолента,АСКО-УКРЕМ,A0150020036,A0150020036,instock,1,12,"16,61","Изолента 0,13×19 мм синяя 10 метров, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Изоляционная лента предназначена для электроизоляции проводов и кабелей.</p><p>Материал изготовления - ПВХ.</p> <h2>Технические характеристики</h2><ul><li>Температура окружающей среды, при которой сохраняются рабочие характеристики: от -30 до +50°C.</li><li>Температура хрупкости: не выше -30°C.</li><li>Растяжимость: 100-150%.</li><li>Относительное удлинение при разрыве: не менее 170%.</li><li>Диэлектрическая прочность (напряжение на пробой): до 5000В.</li><li>Клеящее вещество: каучуковый клей.</li></ul> ","Ізострічка 0,13×19 мм синя 10 метрів, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Ізоляційна стрічка призначена для електроізоляції проводів і кабелів.</p><p>Матеріал виготовлення - ПВХ.</p> <h2>Технічні характеристики</h2><ul><li>Температура навколишнього середовища, при якій зберігаються робочі характеристики: від -30 до +50°C.</li><li>Температура крихкості: не вище -30°C.</li><li>Розтяжність: 100-150%.</li><li>Відносне подовження при розриві: не менше 170%.</li><li>Діелектрична міцність (напруга на пробій): до 5000В.</li><li>Клеюча речовина: каучуковий клей.</li></ul> ","Русский ~ 0,13",Русский ~ 19,Русский ~ 10,Русский ~ Синий
https://001.com.ua/nabor-izolent-0-13x19-mm-10-sht-10-metrov-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/izolenta/asko-nabor-izolent-013mm-19mm-20m-10sht-photo.jpg,"Набор изолент 0,13×19 мм (10 шт.) 10 метров, АСКО-УКРЕМ",Изолента,АСКО-УКРЕМ,A0150020018,A0150020018,instock,1,12,"202,76","Набор изолент 0,13×19 мм (10 шт.) 10 метров, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Изоляционная лента предназначена для электроизоляции проводов и кабелей.</p><p>Материал изготовления - ПВХ.</p> <h2>Технические характеристики</h2><ul><li>Температура окружающей среды, при которой сохраняются рабочие характеристики: от -30 до +50°C.</li><li>Температура хрупкости: не выше -30°C.</li><li>Растяжимость: 100-150%.</li><li>Относительное удлинение при разрыве: не менее 170%.</li><li>Диэлектрическая прочность (напряжение на пробой): до 5000В.</li><li>Клеящее вещество: каучуковый клей.</li></ul> ","Набір ізострічок 0,13×19 мм (10 шт.) 10 метрів, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Ізоляційна стрічка призначена для електроізоляції проводів і кабелів.</p><p>Матеріал виготовлення - ПВХ.</p> <h2>Технічні характеристики</h2><ul><li>Температура навколишнього середовища, при якій зберігаються робочі характеристики: від -30 до +50°C.</li><li>Температура крихкості: не вище -30°C.</li><li>Розтяжність: 100-150%.</li><li>Відносне подовження при розриві: не менше 170%.</li><li>Діелектрична міцність (напруга на пробій): до 5000В.</li><li>Клеюча речовина: каучуковий клей.</li></ul> ","Русский ~ 0,13",Русский ~ 19,Русский ~ 10,Русский ~ Белый ;; Русский ~ зеленый ;; Русский ~ красный ;; Русский ~ синий ;; Русский ~ черный
https://001.com.ua/izolenta-0-13x19-mm-chernaya-15-metrov-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/izolenta/asko-izolenta-013mm-19mm-15m-black-photo.jpg,"Изолента 0,13×19 мм черная 15 метров, АСКО-УКРЕМ",Изолента,АСКО-УКРЕМ,A0150020031,A0150020031,instock,1,12,"31,76","Изолента 0,13×19 мм черная 15 метров, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Изоляционная лента предназначена для электроизоляции проводов и кабелей.</p><p>Материал изготовления - ПВХ.</p> <h2>Технические характеристики</h2><ul><li>Температура окружающей среды, при которой сохраняются рабочие характеристики: от -30 до +50°C.</li><li>Температура хрупкости: не выше -30°C.</li><li>Растяжимость: 100-150%.</li><li>Относительное удлинение при разрыве: не менее 170%.</li><li>Диэлектрическая прочность (напряжение на пробой): до 5000В.</li><li>Клеящее вещество: каучуковый клей.</li></ul> ","Ізострічка 0,13×19 мм чорна 15 метрів, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Ізоляційна стрічка призначена для електроізоляції проводів і кабелів.</p><p>Матеріал виготовлення - ПВХ.</p> <h2>Технічні характеристики</h2><ul><li>Температура навколишнього середовища, при якій зберігаються робочі характеристики: від -30 до +50°C.</li><li>Температура крихкості: не вище -30°C.</li><li>Розтяжність: 100-150%.</li><li>Відносне подовження при розриві: не менше 170%.</li><li>Діелектрична міцність (напруга на пробій): до 5000В.</li><li>Клеюча речовина: каучуковий клей.</li></ul> ","Русский ~ 0,13",Русский ~ 19,Русский ~ 15,Русский ~ Черный
https://001.com.ua/izolenta-0-13x19-mm-belaya-15-metrov-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/izolenta/asko-izolenta-013mm-19mm-15m-white-photo.jpg,"Изолента 0,13×19 мм белая 15 метров, АСКО-УКРЕМ",Изолента,АСКО-УКРЕМ,A0150020026,A0150020026,instock,1,12,"31,76","Изолента 0,13×19 мм белая 15 метров, АСКО-УКРЕМ","<h2>Описание товара</h2><p>Изоляционная лента предназначена для электроизоляции проводов и кабелей.</p><p>Материал изготовления - ПВХ.</p> <h2>Технические характеристики</h2><ul><li>Температура окружающей среды, при которой сохраняются рабочие характеристики: от -30 до +50°C.</li><li>Температура хрупкости: не выше -30°C.</li><li>Растяжимость: 100-150%.</li><li>Относительное удлинение при разрыве: не менее 170%.</li><li>Диэлектрическая прочность (напряжение на пробой): до 5000В.</li><li>Клеящее вещество: каучуковый клей.</li></ul> ","Ізострічка 0,13×19 мм біла 15 метрів, АСКО-УКРЕМ","<h2>Опис товару</h2><p>Ізоляційна стрічка призначена для електроізоляції проводів і кабелів.</p><p>Матеріал виготовлення - ПВХ.</p> <h2>Технічні характеристики</h2><ul><li>Температура навколишнього середовища, при якій зберігаються робочі характеристики: від -30 до +50°C.</li><li>Температура крихкості: не вище -30°C.</li><li>Розтяжність: 100-150%.</li><li>Відносне подовження при розриві: не менше 170%.</li><li>Діелектрична міцність (напруга на пробій): до 5000В.</li><li>Клеюча речовина: каучуковий клей.</li></ul> ","Русский ~ 0,13",Русский ~ 19,Русский ~ 15,Русский ~ Белый
