URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Тип,Диаметр
https://001.com.ua/truba-gladkaya-zhestkaya-pvh-d50-mm-seraya-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-truba-gladkaya-zhestkaya-pvh-seraya-photo.jpg,"Труба гладкая жесткая ПВХ d50 мм серая, IEK",Труба гладкая ПВХ,IEK,CTR10-050-K41-015I,CTR10-050-K41-015I,outofstock,1,12,"75,83","Труба гладкая жесткая ПВХ d50 мм серая, IEK","<h2>Описание товара</h2><p><strong>Гладкие трубы</strong> используются для прокладки силовых и слаботочных линий открытого типа как внутри зданий и сооружений, так и на открытом воздухе. Наличие множества аксессуаров позволяет их применять в любых условиях (IP40, 65, 67). Трубы гладкие жесткие ПВХ соответствуют требованиям ТУ 2248-001-18461115-2010.</p><h3>Преимущества</h3><ul><li>Исключается возникновение пожара при коротком замыкании.</li><li>Дополнительная защита проводки от механических повреждений.</li><li>Широкий ассортимент позволяет решить самые сложные монтажные задачи.</li><li>Высокая степень влаго- и пылезащищенности.</li></ul> <h2>Технические характеристики</h2><ul><li>Материал: самозатухающая композиция ПВХ</li><li>Степень защиты: IP65</li><li>Прочность: свыше 350 Н на 5 см при 20 °С</li><li>Диапазон рабочих температур: -5 °С ÷ +60 °С</li><li>Электрическое сопротивление: не менее 100 МОм (500 В, в течение 1 мин)</li><li>Огнестойкость: не поддерживает горение</li><li>Цвет: серый RAL 7035</li><li>Наружный диаметр, мм: 50</li><li>Внутренний диаметр, мм: 46,9</li></ul> ","Труба гладка жорстка ПВХ d50 мм сіра, IEK","<h2>Опис товару</h2><p><strong>Гладкі труби</strong> використовуються для прокладки силових і слабкострумових ліній відкритого типу як усередині будівель і споруд, так і на відкритому повітрі. Наявність безлічі аксесуарів дозволяє їх застосовувати в будь-яких умовах (IP40, 65, 67). Труби гладкі жорсткі ПВХ відповідають вимогам ТУ 2248-001-18461115-2010.</p><h3>Переваги</h3><ul><li>Виключається виникнення пожежі при короткому замиканні.</li><li>Додатковий захист проводки від механічних пошкоджень.</li><li>Широкий асортимент дозволяє вирішити найскладніші монтажні завдання.</li><li>Висока ступінь волого- та пилезахищеності.</li></ul> <h2>Технічні характеристики</h2><ul><li>Матеріал: самозагасаюча композиція ПВХ</li><li>Ступінь захисту: IP65</li><li>Міцність: понад 350 Н на 5 см при 20 °С</li><li>Діапазон робочих температур: -5 °С ÷ +60 °С</li><li>Електричний опір: не менше 100 МОм (500 В, протягом 1 хв)</li><li>Вогнестійкість: не підтримує горіння</li><li>Колір: сірий RAL 7035</li><li>Зовнішній діаметр, мм: 50</li><li>Внутрішній діаметр, мм: 46,9</li></ul> ",Русский ~ Труба гладкая пвх,Русский ~ 50
https://001.com.ua/truba-gladkaya-zhestkaya-pvh-d63-mm-seraya-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-truba-gladkaya-zhestkaya-pvh-seraya-photo.jpg,"Труба гладкая жесткая ПВХ d63 мм серая, IEK",Труба гладкая ПВХ,IEK,CTR10-063-K41-015I,CTR10-063-K41-015I,outofstock,1,12,"120,20","Труба гладкая жесткая ПВХ d63 мм серая, IEK","<h2>Описание товара</h2><p><strong>Гладкие трубы</strong> используются для прокладки силовых и слаботочных линий открытого типа как внутри зданий и сооружений, так и на открытом воздухе. Наличие множества аксессуаров позволяет их применять в любых условиях (IP40, 65, 67). Трубы гладкие жесткие ПВХ соответствуют требованиям ТУ 2248-001-18461115-2010.</p><h3>Преимущества</h3><ul><li>Исключается возникновение пожара при коротком замыкании.</li><li>Дополнительная защита проводки от механических повреждений.</li><li>Широкий ассортимент позволяет решить самые сложные монтажные задачи.</li><li>Высокая степень влаго- и пылезащищенности.</li></ul> <h2>Технические характеристики</h2><ul><li>Материал: самозатухающая композиция ПВХ</li><li>Степень защиты: IP65</li><li>Прочность: свыше 350 Н на 5 см при 20 °С</li><li>Диапазон рабочих температур: -5 °С ÷ +60 °С</li><li>Электрическое сопротивление: не менее 100 МОм (500 В, в течение 1 мин)</li><li>Огнестойкость: не поддерживает горение</li><li>Цвет: серый RAL 7035</li><li>Наружный диаметр, мм: 63</li><li>Внутренний диаметр, мм: 56,5</li></ul> ","Труба гладка жорстка ПВХ d63 мм сіра, IEK","<h2>Опис товару</h2><p><strong>Гладкі труби</strong> використовуються для прокладки силових і слабкострумових ліній відкритого типу як усередині будівель і споруд, так і на відкритому повітрі. Наявність безлічі аксесуарів дозволяє їх застосовувати в будь-яких умовах (IP40, 65, 67). Труби гладкі жорсткі ПВХ відповідають вимогам ТУ 2248-001-18461115-2010.</p><h3>Переваги</h3><ul><li>Виключається виникнення пожежі при короткому замиканні.</li><li>Додатковий захист проводки від механічних пошкоджень.</li><li>Широкий асортимент дозволяє вирішити найскладніші монтажні завдання.</li><li>Висока ступінь волого- та пилезахищеності.</li></ul> <h2>Технічні характеристики</h2><ul><li>Матеріал: самозагасаюча композиція ПВХ</li><li>Ступінь захисту: IP65</li><li>Міцність: понад 350 Н на 5 см при 20 °С</li><li>Діапазон робочих температур: -5 °С ÷ +60 °С</li><li>Електричний опір: не менше 100 МОм (500 В, протягом 1 хв)</li><li>Вогнестійкість: не підтримує горіння</li><li>Колір: сірий RAL 7035</li><li>Зовнішній діаметр, мм: 63</li><li>Внутрішній діаметр, мм: 56,5</li></ul> ",Русский ~ Труба гладкая пвх,Русский ~ 63
https://001.com.ua/truba-gofrirovannaya-pvh-s-zondom-d16-mm-seraya-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-truba-gofrirovannaya-pvh-s-zondom-seraya-photo.jpg,"Труба гофрированная ПВХ с зондом d16 мм серая, IEK",Труба гладкая ПВХ,IEK,CTG20-16-K41-100I,CTG20-16-K41-100I,outofstock,1,12,"6,92","Труба гофрированная ПВХ с зондом d16 мм серая, IEK","<h2>Описание товара</h2><p><strong>Гофрированные трубы</strong> используются для прокладки силовых и слаботочных линий скрытого типа внутри зданий и сооружений. Благодаря гибкости трубы, прокладка кабеля осуществляется с минимальными трудозатратами и практически не требует дополнительных аксессуаров.</p><p>Трубы гофрированные ПВХ соответствуют требованиям ТУ 2248-002-18461115-2010.</p><h3>Преимущества</h3><ul><li>Исключается возникновение пожара при коротком замыкании.</li><li>Дополнительная защита проводки от механических повреждений.</li><li>Материал, из которого сделаны трубы, является отличным диэлектриком.</li><li>Гибкость труб обеспечивает быстроту и удобство монтажа с минимальным количеством аксессуаров.</li><li>Удобство протяжки кабеля обеспечивается наличием зонда.</li></ul> <h2>Технические характеристики</h2><ul><li>Материал: самозатухающая композиция ПВХ</li><li>Степень защиты: IP55</li><li>Прочность: свыше 350 Н на 5 см при 20 °С</li><li>Диапазон рабочих температур: -5 °С ÷ +60 °С</li><li>Электрическое сопротивление: не менее 100 МОм (500 В, в течение 1 мин)</li><li>Огнестойкость: не поддерживает горение</li><li>Цвет: серый RAL 7035</li><li>Наружный диаметр, мм: 16</li><li>Внутренний диаметр, мм: 10,7</li></ul> ","Труба гофрована ПВХ з зондом d16 мм сіра, IEK","<h2>Опис товару</h2><p><strong>Гофровані труби</strong> використовуються для прокладки силових і слабкострумових ліній прихованого типу всередині будівель і споруд. Завдяки гнучкості труби, прокладка кабелю здійснюється з мінімальними трудовитратами і практично не вимагає додаткових аксесуарів.</p><p>Труби гофровані ПВХ відповідають вимогам ТУ 2248-002-18461115-2010.</p><h3>Переваги</h3><ul><li>Виключається виникнення пожежі при короткому замиканні.</li><li>Додатковий захист проводки від механічних пошкоджень.</li><li>Матеріал, з якого зроблені труби, є відмінним діелектриком.</li><li>Гнучкість труб забезпечує швидкість і зручність монтажу з мінімальною кількістю аксесуарів.</li><li>Зручність протягання кабелю забезпечується наявністю зонда.</li></ul> <h2>Технічні характеристики</h2><ul><li>Матеріал: самозагасаюча композиція ПВХ</li><li>Ступінь захисту: IP55</li><li>Міцність: понад 350 Н на 5 см при 20 °С</li><li>Діапазон робочих температур: -5 °С ÷ +60 °С</li><li>Електричний опір: не менше 100 МОм (500 В, протягом 1 хв)</li><li>Вогнестійкість: не підтримує горіння</li><li>Колір: сірий RAL 7035</li><li>Зовнішній діаметр, мм: 16</li><li>Внутрішній діаметр, мм: 10,7</li></ul> ",Русский ~ Труба гофрированная пвх,Русский ~ 16
https://001.com.ua/truba-gofrirovannaya-pvh-s-zondom-d20-mm-seraya-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-truba-gofrirovannaya-pvh-s-zondom-seraya-photo.jpg,"Труба гофрированная ПВХ с зондом d20 мм серая, IEK",Труба гладкая ПВХ,IEK,CTG20-20-K41-100I,CTG20-20-K41-100I,outofstock,1,12,"9,30","Труба гофрированная ПВХ с зондом d20 мм серая, IEK","<h2>Описание товара</h2><p><strong>Гофрированные трубы</strong> используются для прокладки силовых и слаботочных линий скрытого типа внутри зданий и сооружений. Благодаря гибкости трубы, прокладка кабеля осуществляется с минимальными трудозатратами и практически не требует дополнительных аксессуаров.</p><p>Трубы гофрированные ПВХ соответствуют требованиям ТУ 2248-002-18461115-2010.</p><h3>Преимущества</h3><ul><li>Исключается возникновение пожара при коротком замыкании.</li><li>Дополнительная защита проводки от механических повреждений.</li><li>Материал, из которого сделаны трубы, является отличным диэлектриком.</li><li>Гибкость труб обеспечивает быстроту и удобство монтажа с минимальным количеством аксессуаров.</li><li>Удобство протяжки кабеля обеспечивается наличием зонда.</li></ul> <h2>Технические характеристики</h2><ul><li>Материал: самозатухающая композиция ПВХ</li><li>Степень защиты: IP55</li><li>Прочность: свыше 350 Н на 5 см при 20 °С</li><li>Диапазон рабочих температур: -5 °С ÷ +60 °С</li><li>Электрическое сопротивление: не менее 100 МОм (500 В, в течение 1 мин)</li><li>Огнестойкость: не поддерживает горение</li><li>Цвет: серый RAL 7035</li><li>Наружный диаметр, мм: 20</li><li>Внутренний диаметр, мм: 14,1</li></ul> ","Труба гофрована ПВХ з зондом d20 мм сіра, IEK","<h2>Опис товару</h2><p><strong>Гофровані труби</strong> використовуються для прокладки силових і слабкострумових ліній прихованого типу всередині будівель і споруд. Завдяки гнучкості труби, прокладка кабелю здійснюється з мінімальними трудовитратами і практично не вимагає додаткових аксесуарів.</p><p>Труби гофровані ПВХ відповідають вимогам ТУ 2248-002-18461115-2010.</p><h3>Переваги</h3><ul><li>Виключається виникнення пожежі при короткому замиканні.</li><li>Додатковий захист проводки від механічних пошкоджень.</li><li>Матеріал, з якого зроблені труби, є відмінним діелектриком.</li><li>Гнучкість труб забезпечує швидкість і зручність монтажу з мінімальною кількістю аксесуарів.</li><li>Зручність протягання кабелю забезпечується наявністю зонда.</li></ul> <h2>Технічні характеристики</h2><ul><li>Матеріал: самозагасаюча композиція ПВХ</li><li>Ступінь захисту: IP55</li><li>Міцність: понад 350 Н на 5 см при 20 °С</li><li>Діапазон робочих температур: -5 °С ÷ +60 °С</li><li>Електричний опір: не менше 100 МОм (500 В, протягом 1 хв)</li><li>Вогнестійкість: не підтримує горіння</li><li>Колір: сірий RAL 7035</li><li>Зовнішній діаметр, мм: 20</li><li>Внутрішній діаметр, мм: 14,1</li></ul> ",Русский ~ Труба гофрированная пвх,Русский ~ 20
https://001.com.ua/truba-gofrirovannaya-pvh-s-zondom-d32-mm-seraya-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-truba-gofrirovannaya-pvh-s-zondom-seraya-photo.jpg,"Труба гофрированная ПВХ с зондом d32 мм серая, IEK",Труба гладкая ПВХ,IEK,CTG20-32-K41-025I,CTG20-32-K41-025I,outofstock,1,12,"18,36","Труба гофрированная ПВХ с зондом d32 мм серая, IEK","<h2>Описание товара</h2><p><strong>Гофрированные трубы</strong> используются для прокладки силовых и слаботочных линий скрытого типа внутри зданий и сооружений. Благодаря гибкости трубы, прокладка кабеля осуществляется с минимальными трудозатратами и практически не требует дополнительных аксессуаров.</p><p>Трубы гофрированные ПВХ соответствуют требованиям ТУ 2248-002-18461115-2010.</p><h3>Преимущества</h3><ul><li>Исключается возникновение пожара при коротком замыкании.</li><li>Дополнительная защита проводки от механических повреждений.</li><li>Материал, из которого сделаны трубы, является отличным диэлектриком.</li><li>Гибкость труб обеспечивает быстроту и удобство монтажа с минимальным количеством аксессуаров.</li><li>Удобство протяжки кабеля обеспечивается наличием зонда.</li></ul> <h2>Технические характеристики</h2><ul><li>Материал: самозатухающая композиция ПВХ</li><li>Степень защиты: IP55</li><li>Прочность: свыше 350 Н на 5 см при 20 °С</li><li>Диапазон рабочих температур: -5 °С ÷ +60 °С</li><li>Электрическое сопротивление: не менее 100 МОм (500 В, в течение 1 мин)</li><li>Огнестойкость: не поддерживает горение</li><li>Цвет: серый RAL 7035</li><li>Наружный диаметр, мм: 32</li><li>Внутренний диаметр, мм: 24,3</li></ul> ","Труба гофрована ПВХ з зондом d32 мм сіра, IEK","<h2>Опис товару</h2><p><strong>Гофровані труби</strong> використовуються для прокладки силових і слабкострумових ліній прихованого типу всередині будівель і споруд. Завдяки гнучкості труби, прокладка кабелю здійснюється з мінімальними трудовитратами і практично не вимагає додаткових аксесуарів.</p><p>Труби гофровані ПВХ відповідають вимогам ТУ 2248-002-18461115-2010.</p><h3>Переваги</h3><ul><li>Виключається виникнення пожежі при короткому замиканні.</li><li>Додатковий захист проводки від механічних пошкоджень.</li><li>Матеріал, з якого зроблені труби, є відмінним діелектриком.</li><li>Гнучкість труб забезпечує швидкість і зручність монтажу з мінімальною кількістю аксесуарів.</li><li>Зручність протягання кабелю забезпечується наявністю зонда.</li></ul> <h2>Технічні характеристики</h2><ul><li>Матеріал: самозагасаюча композиція ПВХ</li><li>Ступінь захисту: IP55</li><li>Міцність: понад 350 Н на 5 см при 20 °С</li><li>Діапазон робочих температур: -5 °С ÷ +60 °С</li><li>Електричний опір: не менше 100 МОм (500 В, протягом 1 хв)</li><li>Вогнестійкість: не підтримує горіння</li><li>Колір: сірий RAL 7035</li><li>Зовнішній діаметр, мм: 32</li><li>Внутрішній діаметр, мм: 24,3</li></ul> ",Русский ~ Труба гофрированная пвх,Русский ~ 32
https://001.com.ua/truba-gofrirovannaya-pvh-s-zondom-d50-mm-seraya-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-truba-gofrirovannaya-pvh-s-zondom-seraya-photo.jpg,"Труба гофрированная ПВХ с зондом d50 мм серая, IEK",Труба гладкая ПВХ,IEK,CTG20-50-K41-015I,CTG20-50-K41-015I,outofstock,1,12,"44,21","Труба гофрированная ПВХ с зондом d50 мм серая, IEK","<h2>Описание товара</h2><p><strong>Гофрированные трубы</strong> используются для прокладки силовых и слаботочных линий скрытого типа внутри зданий и сооружений. Благодаря гибкости трубы, прокладка кабеля осуществляется с минимальными трудозатратами и практически не требует дополнительных аксессуаров.</p><p>Трубы гофрированные ПВХ соответствуют требованиям ТУ 2248-002-18461115-2010.</p><h3>Преимущества</h3><ul><li>Исключается возникновение пожара при коротком замыкании.</li><li>Дополнительная защита проводки от механических повреждений.</li><li>Материал, из которого сделаны трубы, является отличным диэлектриком.</li><li>Гибкость труб обеспечивает быстроту и удобство монтажа с минимальным количеством аксессуаров.</li><li>Удобство протяжки кабеля обеспечивается наличием зонда.</li></ul> <h2>Технические характеристики</h2><ul><li>Материал: самозатухающая композиция ПВХ</li><li>Степень защиты: IP55</li><li>Прочность: свыше 350 Н на 5 см при 20 °С</li><li>Диапазон рабочих температур: -5 °С ÷ +60 °С</li><li>Электрическое сопротивление: не менее 100 МОм (500 В, в течение 1 мин)</li><li>Огнестойкость: не поддерживает горение</li><li>Цвет: серый RAL 7035</li><li>Наружный диаметр, мм: 50</li><li>Внутренний диаметр, мм: 39,6</li></ul> ","Труба гофрована ПВХ з зондом d50 мм сіра, IEK","<h2>Опис товару</h2><p><strong>Гофровані труби</strong> використовуються для прокладки силових і слабкострумових ліній прихованого типу всередині будівель і споруд. Завдяки гнучкості труби, прокладка кабелю здійснюється з мінімальними трудовитратами і практично не вимагає додаткових аксесуарів.</p><p>Труби гофровані ПВХ відповідають вимогам ТУ 2248-002-18461115-2010.</p><h3>Переваги</h3><ul><li>Виключається виникнення пожежі при короткому замиканні.</li><li>Додатковий захист проводки від механічних пошкоджень.</li><li>Матеріал, з якого зроблені труби, є відмінним діелектриком.</li><li>Гнучкість труб забезпечує швидкість і зручність монтажу з мінімальною кількістю аксесуарів.</li><li>Зручність протягання кабелю забезпечується наявністю зонда.</li></ul> <h2>Технічні характеристики</h2><ul><li>Матеріал: самозагасаюча композиція ПВХ</li><li>Ступінь захисту: IP55</li><li>Міцність: понад 350 Н на 5 см при 20 °С</li><li>Діапазон робочих температур: -5 °С ÷ +60 °С</li><li>Електричний опір: не менше 100 МОм (500 В, протягом 1 хв)</li><li>Вогнестійкість: не підтримує горіння</li><li>Колір: сірий RAL 7035</li><li>Зовнішній діаметр, мм: 50</li><li>Внутрішній діаметр, мм: 39,6</li></ul> ",Русский ~ Труба гофрированная пвх,Русский ~ 50
https://001.com.ua/truba-gofrirovannaya-pvh-s-zondom-d63-mm-seraya-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-truba-gofrirovannaya-pvh-s-zondom-seraya-photo.jpg,"Труба гофрированная ПВХ с зондом d63 мм серая, IEK",Труба гладкая ПВХ,IEK,CTG20-63-K41-015I,CTG20-63-K41-015I,outofstock,1,12,"60,72","Труба гофрированная ПВХ с зондом d63 мм серая, IEK","<h2>Описание товара</h2><p><strong>Гофрированные трубы</strong> используются для прокладки силовых и слаботочных линий скрытого типа внутри зданий и сооружений. Благодаря гибкости трубы, прокладка кабеля осуществляется с минимальными трудозатратами и практически не требует дополнительных аксессуаров.</p><p>Трубы гофрированные ПВХ соответствуют требованиям ТУ 2248-002-18461115-2010.</p><h3>Преимущества</h3><ul><li>Исключается возникновение пожара при коротком замыкании.</li><li>Дополнительная защита проводки от механических повреждений.</li><li>Материал, из которого сделаны трубы, является отличным диэлектриком.</li><li>Гибкость труб обеспечивает быстроту и удобство монтажа с минимальным количеством аксессуаров.</li><li>Удобство протяжки кабеля обеспечивается наличием зонда.</li></ul> <h2>Технические характеристики</h2><ul><li>Материал: самозатухающая композиция ПВХ</li><li>Степень защиты: IP55</li><li>Прочность: свыше 350 Н на 5 см при 20 °С</li><li>Диапазон рабочих температур: -5 °С ÷ +60 °С</li><li>Электрическое сопротивление: не менее 100 МОм (500 В, в течение 1 мин)</li><li>Огнестойкость: не поддерживает горение</li><li>Цвет: серый RAL 7035</li><li>Наружный диаметр, мм: 63</li><li>Внутренний диаметр, мм: 50,6</li></ul> ","Труба гофрована ПВХ з зондом d63 мм сіра, IEK","<h2>Опис товару</h2><p><strong>Гофровані труби</strong> використовуються для прокладки силових і слабкострумових ліній прихованого типу всередині будівель і споруд. Завдяки гнучкості труби, прокладка кабелю здійснюється з мінімальними трудовитратами і практично не вимагає додаткових аксесуарів.</p><p>Труби гофровані ПВХ відповідають вимогам ТУ 2248-002-18461115-2010.</p><h3>Переваги</h3><ul><li>Виключається виникнення пожежі при короткому замиканні.</li><li>Додатковий захист проводки від механічних пошкоджень.</li><li>Матеріал, з якого зроблені труби, є відмінним діелектриком.</li><li>Гнучкість труб забезпечує швидкість і зручність монтажу з мінімальною кількістю аксесуарів.</li><li>Зручність протягання кабелю забезпечується наявністю зонда.</li></ul> <h2>Технічні характеристики</h2><ul><li>Матеріал: самозагасаюча композиція ПВХ</li><li>Ступінь захисту: IP55</li><li>Міцність: понад 350 Н на 5 см при 20 °С</li><li>Діапазон робочих температур: -5 °С ÷ +60 °С</li><li>Електричний опір: не менше 100 МОм (500 В, протягом 1 хв)</li><li>Вогнестійкість: не підтримує горіння</li><li>Колір: сірий RAL 7035</li><li>Зовнішній діаметр, мм: 63</li><li>Внутрішній діаметр, мм: 50,6</li></ul> ",Русский ~ Труба гофрированная пвх,Русский ~ 63
https://001.com.ua/derzhatel-s-zaschelkoy-cf40-dlya-trub-d40-mm-seryy-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-derzhatel-s-zaschelkoy-cf-dlya-trub-seryy-photo.jpg,"Держатель с защелкой CF40 для труб d40 мм серый, IEK",Труба гладкая ПВХ,IEK,CTA10D-CF40-K41-050,CTA10D-CF40-K41-050,outofstock,1,12,"10,51","Держатель с защелкой CF40 для труб d40 мм серый, IEK","<h2>Описание товара</h2><p>Назначение: для крепления трубы. Конструкция держателя позволяет соединять между собой несколько держателей.</p><p>Материал: АБС</p><p>Цвет: RAL 7035</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>держатель</td></tr><tr><td>Внешний диаметр трубы, мм</td><td>40</td></tr></tbody></table>","Тримач з защіпкою CF40 для труб d40 мм сірий, IEK","<h2>Опис товару</h2><p>Призначення: для кріплення труби. Конструкція тримача дозволяє з'єднувати між собою кілька тримачів.</p><p>Матеріал: АБС</p><p>Колір: RAL 7035</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>тримач</td></tr><tr><td>Зовнішній діаметр труби, мм</td><td>40</td></tr></tbody></table>",Русский ~ Держатель,Русский ~ 40
https://001.com.ua/derzhatel-s-zaschelkoy-i-dyubelem-ct16-dlya-trub-d16-mm-seryy-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-derzhatel-s-zaschelkoy-i-dyubelem-ct-dlya-trub-seryy-photo.jpg,"Держатель с защелкой и дюбелем CT16 для труб d16 мм серый, IEK",Труба гладкая ПВХ,IEK,CTA10D-CT16-K41-100,CTA10D-CT16-K41-100,outofstock,1,12,"9,67","Держатель с защелкой и дюбелем CT16 для труб d16 мм серый, IEK","<h2>Описание товара</h2><p>Назначение: для крепления трубы. В комплекте держателя уже имеется дюбель с саморезом.</p><p>Материал: ПВХ</p><p>Цвет: RAL 7035</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>держатель</td></tr><tr><td>Внешний диаметр трубы, мм</td><td>16</td></tr></tbody></table>","Тримач з защіпкою та дюбелем CT16 для труб d16 мм сірий, IEK","<h2>Опис товару</h2><p>Призначення: для кріплення труби. У комплекті тримача вже є дюбель з саморізом.</p><p>Матеріал: ПВХ</p><p>Колір: RAL 7035</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>тримач</td></tr><tr><td>Зовнішній діаметр труби, мм</td><td>16</td></tr></tbody></table>",Русский ~ Держатель,Русский ~ 16
https://001.com.ua/derzhatel-s-zaschelkoy-i-dyubelem-ct20-dlya-trub-d20-mm-seryy-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-derzhatel-s-zaschelkoy-i-dyubelem-ct-dlya-trub-seryy-photo.jpg,"Держатель с защелкой и дюбелем CT20 для труб d20 мм серый, IEK",Труба гладкая ПВХ,IEK,CTA10D-CT20-K41-100,CTA10D-CT20-K41-100,outofstock,1,12,"10,12","Держатель с защелкой и дюбелем CT20 для труб d20 мм серый, IEK","<h2>Описание товара</h2><p>Назначение: для крепления трубы. В комплекте держателя уже имеется дюбель с саморезом.</p><p>Материал: ПВХ</p><p>Цвет: RAL 7035</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>держатель</td></tr><tr><td>Внешний диаметр трубы, мм</td><td>20</td></tr></tbody></table>","Тримач з защіпкою та дюбелем CT20 для труб d20 мм сірий, IEK","<h2>Опис товару</h2><p>Призначення: для кріплення труби. У комплекті тримача вже є дюбель з саморізом.</p><p>Матеріал: ПВХ</p><p>Колір: RAL 7035</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>тримач</td></tr><tr><td>Зовнішній діаметр труби, мм</td><td>20</td></tr></tbody></table>",Русский ~ Держатель,Русский ~ 20
https://001.com.ua/homutnyy-derzhatel-cfc16-dlya-trub-d16-mm-seryy-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-homutnyy-derzhatel-cfc-dlya-trub-seryy-photo.jpg,"Хомутный держатель CFC16 для труб d16 мм серый, IEK",Труба гладкая ПВХ,IEK,CTA10D-CFC16-K41-100,CTA10D-CFC16-K41-100,outofstock,1,12,"4,41","Хомутный держатель CFC16 для труб d16 мм серый, IEK","<h2>Описание товара</h2><p>Назначение: для крепления трубы. Труба надежно прикрепляется благодаря наличию защелки. Конструкция позволяет соединять между собой несколько держателей.</p><p>Материал: АБС</p><p>Цвет: RAL 7035</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>держатель</td></tr><tr><td>Внешний диаметр трубы, мм</td><td>16</td></tr></tbody></table>","Хомутний тримач CFC16 для труб d16 мм сірий, IEK","<h2>Опис товару</h2><p>Призначення: для кріплення труби. Труба надійно прикріплюється завдяки наявності защіпки. Конструкція дозволяє з'єднувати між собою кілька тримачів.</p><p>Матеріал: АБС</p><p>Колір: RAL 7035</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>тримач</td></tr><tr><td>Зовнішній діаметр труби, мм</td><td>16</td></tr></tbody></table>",Русский ~ Держатель,Русский ~ 16
https://001.com.ua/homutnyy-derzhatel-cfc20-dlya-trub-d20-mm-seryy-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-homutnyy-derzhatel-cfc-dlya-trub-seryy-photo.jpg,"Хомутный держатель CFC20 для труб d20 мм серый, IEK",Труба гладкая ПВХ,IEK,CTA10D-CFC20-K41-100,CTA10D-CFC20-K41-100,outofstock,1,12,"4,80","Хомутный держатель CFC20 для труб d20 мм серый, IEK","<h2>Описание товара</h2><p>Назначение: для крепления трубы. Труба надежно прикрепляется благодаря наличию защелки. Конструкция позволяет соединять между собой несколько держателей.</p><p>Материал: АБС</p><p>Цвет: RAL 7035</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>держатель</td></tr><tr><td>Внешний диаметр трубы, мм</td><td>20</td></tr></tbody></table>","Хомутний тримач CFC20 для труб d20 мм сірий, IEK","<h2>Опис товару</h2><p>Призначення: для кріплення труби. Труба надійно прикріплюється завдяки наявності защіпки. Конструкція дозволяє з'єднувати між собою кілька тримачів.</p><p>Матеріал: АБС</p><p>Колір: RAL 7035</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>тримач</td></tr><tr><td>Зовнішній діаметр труби, мм</td><td>20</td></tr></tbody></table>",Русский ~ Держатель,Русский ~ 20
https://001.com.ua/homutnyy-derzhatel-cfc25-dlya-trub-d25-mm-seryy-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-homutnyy-derzhatel-cfc-dlya-trub-seryy-photo.jpg,"Хомутный держатель CFC25 для труб d25 мм серый, IEK",Труба гладкая ПВХ,IEK,CTA10D-CFC25-K41-100,CTA10D-CFC25-K41-100,outofstock,1,12,"5,61","Хомутный держатель CFC25 для труб d25 мм серый, IEK","<h2>Описание товара</h2><p>Назначение: для крепления трубы. Труба надежно прикрепляется благодаря наличию защелки. Конструкция позволяет соединять между собой несколько держателей.</p><p>Материал: АБС</p><p>Цвет: RAL 7035</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>держатель</td></tr><tr><td>Внешний диаметр трубы, мм</td><td>25</td></tr></tbody></table>","Хомутний тримач CFC25 для труб d25 мм сірий, IEK","<h2>Опис товару</h2><p>Призначення: для кріплення труби. Труба надійно прикріплюється завдяки наявності защіпки. Конструкція дозволяє з'єднувати між собою кілька тримачів.</p><p>Матеріал: АБС</p><p>Колір: RAL 7035</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>тримач</td></tr><tr><td>Зовнішній діаметр труби, мм</td><td>25</td></tr></tbody></table>",Русский ~ Держатель,Русский ~ 25
