URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Тип,Высота,Ширина,Длина,Материал
https://001.com.ua/povorot-na-90-grad-vertikalnyy-vnutrenniy-50x50-mm-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-povorot-na-90-vertikalnyy-vnutrenniy-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg,"Поворот на 90° вертикальный внутренний 50x50 мм, IEK",Кабельные лотки,IEK,CLP1V-050-050,CLP1V-050-050,outofstock,1,12,"270,63","Поворот на 90° вертикальный внутренний 50x50 мм, IEK","<h2>Описание товара</h2><p>Назначение: Для организации вертикального поворота кабельной трассы на 90°. Данный аксессуар поставляется в комплекте с крышкой.</p> <h2>Технические характеристики</h2><ul><li>Материал: оцинкованная сталь</li><li>Цвет: белый</li><li>Толщина металла, мм: 0,8</li></ul> ","Поворот на 90° вертикальний внутрішній 50x50 мм, IEK","<h2>Опис товару</h2><p>Призначення: Для організації вертикального повороту кабельної траси на 90°. Даний аксесуар поставляється в комплекті з кришкою.</p> <h2>Технічні характеристики</h2><ul><li>Матеріал: оцинкована сталь</li><li>Колір: білий</li><li>Товщина металу, мм: 0,8</li></ul> ",Русский ~ Поворот,Русский ~ Поворот,Русский ~ Поворот,Русский ~ Поворот,Русский ~ Оцинкованная сталь
https://001.com.ua/razvetvitel-t-obraznyy-50x50-mm-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-razvetvitel-t-obraznyy-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg,"Разветвитель Т-образный 50x50 мм, IEK",Кабельные лотки,IEK,CLP1T-050-050,CLP1T-050-050,outofstock,1,12,"301,50","Разветвитель Т-образный 50x50 мм, IEK","<h2>Описание товара</h2><p>Назначение: Для организации Т-образного ответвления кабельной трассы. Данный аксессуар поставляется в комплекте с крышкой.</p> <h2>Технические характеристики</h2><ul><li>Материал: оцинкованная сталь</li><li>Цвет: белый</li><li>Толщина металла, мм: 0,8</li></ul> ","Розгалужувач Т-подібний 50x50 мм, IEK","<h2>Опис товару</h2><p>Призначення: Для організації Т-подібного відгалуження кабельної траси. Даний аксесуар поставляється в комплекті з кришкою.</p> <h2>Технічні характеристики</h2><ul><li>Матеріал: оцинкована сталь</li><li>Колір: білий</li><li>Товщина металу, мм: 0,8</li></ul> ",Русский ~ Разветвитель,Русский ~ Разветвитель,Русский ~ Разветвитель,Русский ~ Разветвитель,Русский ~ Оцинкованная сталь
https://001.com.ua/konsol-vc400-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-konsol-vc-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg,"Консоль VC400, IEK",Кабельные лотки,IEK,CLW10-VC-400,CLW10-VC-400,outofstock,1,12,"205,19","Консоль VC400, IEK","<h2>Описание товара</h2><p>Назначение: Для крепления лотка к стене.</p><p>Длина полки, мм: 438</p><p>Ширина, мм: 55</p><p>Высота, мм: 125</p><p>Несущая способность, кг: 45</p> ","Консоль VC400, IEK","<h2>Опис товару</h2><p>Призначення: Для кріплення лотка до стіни.</p><p>Довжина полиці, мм: 438</p><p>Ширина, мм: 55</p><p>Висота, мм: 125</p><p>Несуча здатність, кг: 45</p> ",Русский ~ ,Русский ~ ,Русский ~ ,Русский ~ ,Русский ~ 
https://001.com.ua/krestovina-50x150-mm-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-krestovina-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg,"Крестовина 50x150 мм, IEK",Кабельные лотки,IEK,CLP1X-050-150,CLP1X-050-150,outofstock,1,12,"650,22","Крестовина 50x150 мм, IEK","<h2>Описание товара</h2><p>Назначение: Для организации Х-образного ответвления кабельной трассы. Данный аксессуар поставляется в комплекте с крышкой.</p> <h2>Технические характеристики</h2><ul><li>Материал: оцинкованная сталь</li><li>Цвет: белый</li><li>Толщина металла, мм: 0,8</li></ul> ","Хрестовина 50x150 мм, IEK","<h2>Опис товару</h2><p>Призначення: Для організації Х-подібного відгалуження кабельної траси. Даний аксесуар поставляється в комплекті з кришкою.</p> <h2>Технічні характеристики</h2><ul><li>Матеріал: оцинкована сталь</li><li>Колір: білий</li><li>Товщина металу, мм: 0,8</li></ul> ",Русский ~ Крестовина,Русский ~ Крестовина,Русский ~ Крестовина,Русский ~ Крестовина,Русский ~ Оцинкованная сталь
https://001.com.ua/kronshteyn-500-mm-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-kronshteyn-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg,"Кронштейн 500 мм, IEK",Кабельные лотки,IEK,CLP1CZ-500-1,CLP1CZ-500-1,outofstock,1,12,"179,62","Кронштейн 500 мм, IEK","<h2>Описание товара</h2><p>Назначение: Для крепления лотка к профилю перфорированному.</p><p>Габаритные размеры, ДxШxВ, мм: 580x50x60</p><p>Рабочая нагрузка, Н: 1804</p> ","Кронштейн 500 мм, IEK","<h2>Опис товару</h2><p>Призначення: Для кріплення лотка до профілю перфорованого.</p><p>Габаритні розміри, ДxШxВ, мм: 580x50x60</p><p>Робоче навантаження, Н: 1804</p> ",Русский ~ ,Русский ~ ,Русский ~ ,Русский ~ ,Русский ~ 
https://001.com.ua/kronshteyn-nastennyy-osn-200-mm-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-kronshteyn-nastennyy-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg,"Кронштейн настенный осн.200 мм, IEK",Кабельные лотки,IEK,CLP1CW-200-1,CLP1CW-200-1,outofstock,1,12,"67,66","Кронштейн настенный осн.200 мм, IEK","<h2>Описание товара</h2><p>Назначение: Для крепления лотка к стене.</p><p>Габаритные размеры, ДxШxВ, мм: 220x30x112</p><p>Рабочая нагрузка, Н: 1430</p> ","Кронштейн настінний осн.200 мм, IEK","<h2>Опис товару</h2><p>Призначення: Для кріплення лотка до стіни.</p><p>Габаритні розміри, ДxШxВ, мм: 220x30x112</p><p>Робоче навантаження, Н: 1430</p> ",Русский ~ ,Русский ~ ,Русский ~ ,Русский ~ ,Русский ~ 
https://001.com.ua/kronshteyn-nastennyy-osn-500-mm-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-kronshteyn-nastennyy-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg,"Кронштейн настенный осн.500 мм, IEK",Кабельные лотки,IEK,CLP1CW-500-1,CLP1CW-500-1,outofstock,1,12,"179,72","Кронштейн настенный осн.500 мм, IEK","<h2>Описание товара</h2><p>Назначение: Для крепления лотка к стене.</p><p>Габаритные размеры, ДxШxВ, мм: 520x30x112</p><p>Рабочая нагрузка, Н: 1640</p> ","Кронштейн настінний осн.500 мм, IEK","<h2>Опис товару</h2><p>Призначення: Для кріплення лотка до стіни.</p><p>Габаритні розміри, ДxШxВ, мм: 520x30x112</p><p>Робоче навантаження, Н: 1640</p> ",Русский ~ ,Русский ~ ,Русский ~ ,Русский ~ ,Русский ~ 
https://001.com.ua/kronshteyn-potolochnyy-ssh-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-kronshteyn-potolochnyy-ssh-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg,"Кронштейн потолочный SSH, IEK",Кабельные лотки,IEK,CLW10-SSH,CLW10-SSH,outofstock,1,12,"338,76","Кронштейн потолочный SSH, IEK",<h2>Описание товара</h2><p>Назначение: Для ортогонального подвеса кабельной трассы.</p> ,"Кронштейн стельовий SSH, IEK",<h2>Опис товару</h2><p>Призначення: Для ортогонального підвісу кабельної траси.</p> ,Русский ~ ,Русский ~ ,Русский ~ ,Русский ~ ,Русский ~ 
https://001.com.ua/povorot-na-90-grad-50x150-mm-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-povorot-na-90-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg,"Поворот на 90° 50x150 мм, IEK",Кабельные лотки,IEK,CLP2P-050-150,CLP2P-050-150,outofstock,1,12,"267,03","Поворот на 90° 50x150 мм, IEK","<h2>Описание товара</h2><p>Назначение: Для организации горизонтального поворота кабельной трассы на 90°. Данный аксессуар поставляется в комплекте с крышкой.</p> <h2>Технические характеристики</h2><ul><li>Материал: оцинкованная сталь</li><li>Цвет: белый</li><li>Толщина металла, мм: 0,8</li></ul> ","Поворот на 90° 50x150 мм, IEK","<h2>Опис товару</h2><p>Призначення: Для організації горизонтального повороту кабельної траси на 90°. Даний аксесуар поставляється в комплекті з кришкою.</p> <h2>Технічні характеристики</h2><ul><li>Матеріал: оцинкована сталь</li><li>Колір: білий</li><li>Товщина металу, мм: 0,8</li></ul> ",Русский ~ Поворот,Русский ~ Поворот,Русский ~ Поворот,Русский ~ Поворот,Русский ~ Оцинкованная сталь
https://001.com.ua/povorot-na-90-grad-50x200-mm-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-povorot-na-90-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg,"Поворот на 90° 50x200 мм, IEK",Кабельные лотки,IEK,CLP2P-050-200,CLP2P-050-200,outofstock,1,12,"295,74","Поворот на 90° 50x200 мм, IEK","<h2>Описание товара</h2><p>Назначение: Для организации горизонтального поворота кабельной трассы на 90°. Данный аксессуар поставляется в комплекте с крышкой.</p> <h2>Технические характеристики</h2><ul><li>Материал: оцинкованная сталь</li><li>Цвет: белый</li><li>Толщина металла, мм: 0,8</li></ul> ","Поворот на 90° 50x200 мм, IEK","<h2>Опис товару</h2><p>Призначення: Для організації горизонтального повороту кабельної траси на 90°. Даний аксесуар поставляється в комплекті з кришкою.</p> <h2>Технічні характеристики</h2><ul><li>Матеріал: оцинкована сталь</li><li>Колір: білий</li><li>Товщина металу, мм: 0,8</li></ul> ",Русский ~ Поворот,Русский ~ Поворот,Русский ~ Поворот,Русский ~ Поворот,Русский ~ Оцинкованная сталь
https://001.com.ua/povorot-na-90-grad-50x300-mm-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-povorot-na-90-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg,"Поворот на 90° 50x300 мм, IEK",Кабельные лотки,IEK,CLP2P-050-300,CLP2P-050-300,outofstock,1,12,"474,39","Поворот на 90° 50x300 мм, IEK","<h2>Описание товара</h2><p>Назначение: Для организации горизонтального поворота кабельной трассы на 90°. Данный аксессуар поставляется в комплекте с крышкой.</p> <h2>Технические характеристики</h2><ul><li>Материал: оцинкованная сталь</li><li>Цвет: белый</li><li>Толщина металла, мм: 0,8</li></ul> ","Поворот на 90° 50x300 мм, IEK","<h2>Опис товару</h2><p>Призначення: Для організації горизонтального повороту кабельної траси на 90°. Даний аксесуар поставляється в комплекті з кришкою.</p> <h2>Технічні характеристики</h2><ul><li>Матеріал: оцинкована сталь</li><li>Колір: білий</li><li>Товщина металу, мм: 0,8</li></ul> ",Русский ~ Поворот,Русский ~ Поворот,Русский ~ Поворот,Русский ~ Поворот,Русский ~ Оцинкованная сталь
https://001.com.ua/povorot-na-90-grad-50x400-mm-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-povorot-na-90-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg,"Поворот на 90° 50x400 мм, IEK",Кабельные лотки,IEK,CLP2P-050-400,CLP2P-050-400,outofstock,1,12,"730,21","Поворот на 90° 50x400 мм, IEK","<h2>Описание товара</h2><p>Назначение: Для организации горизонтального поворота кабельной трассы на 90°. Данный аксессуар поставляется в комплекте с крышкой.</p> <h2>Технические характеристики</h2><ul><li>Материал: оцинкованная сталь</li><li>Цвет: белый</li><li>Толщина металла, мм: 0,8</li></ul> ","Поворот на 90° 50x400 мм, IEK","<h2>Опис товару</h2><p>Призначення: Для організації горизонтального повороту кабельної траси на 90°. Даний аксесуар поставляється в комплекті з кришкою.</p> <h2>Технічні характеристики</h2><ul><li>Матеріал: оцинкована сталь</li><li>Колір: білий</li><li>Товщина металу, мм: 0,8</li></ul> ",Русский ~ Поворот,Русский ~ Поворот,Русский ~ Поворот,Русский ~ Поворот,Русский ~ Оцинкованная сталь
https://001.com.ua/povorot-na-90-grad-80x400-mm-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-povorot-na-90-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg,"Поворот на 90° 80x400 мм, IEK",Кабельные лотки,IEK,CLP2P-080-400,CLP2P-080-400,outofstock,1,12,,"Поворот на 90° 80x400 мм, IEK","<h2>Описание товара</h2><p>Назначение: Для организации горизонтального поворота кабельной трассы на 90°. Данный аксессуар поставляется в комплекте с крышкой.</p> <h2>Технические характеристики</h2><ul><li>Материал: оцинкованная сталь</li><li>Цвет: белый</li><li>Толщина металла, мм: 0,8</li></ul> ","Поворот на 90° 80x400 мм, IEK","<h2>Опис товару</h2><p>Призначення: Для організації горизонтального повороту кабельної траси на 90°. Даний аксесуар поставляється в комплекті з кришкою.</p> <h2>Технічні характеристики</h2><ul><li>Матеріал: оцинкована сталь</li><li>Колір: білий</li><li>Товщина металу, мм: 0,8</li></ul> ",Русский ~ Поворот,Русский ~ Поворот,Русский ~ Поворот,Русский ~ Поворот,Русский ~ Оцинкованная сталь
https://001.com.ua/povorot-na-90-grad-100x200-mm-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-povorot-na-90-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg,"Поворот на 90° 100x200 мм, IEK",Кабельные лотки,IEK,CLP2P-100-200,CLP2P-100-200,outofstock,1,12,"364,44","Поворот на 90° 100x200 мм, IEK","<h2>Описание товара</h2><p>Назначение: Для организации горизонтального поворота кабельной трассы на 90°. Данный аксессуар поставляется в комплекте с крышкой.</p> <h2>Технические характеристики</h2><ul><li>Материал: оцинкованная сталь</li><li>Цвет: белый</li><li>Толщина металла, мм: 0,8</li></ul> ","Поворот на 90° 100x200 мм, IEK","<h2>Опис товару</h2><p>Призначення: Для організації горизонтального повороту кабельної траси на 90°. Даний аксесуар поставляється в комплекті з кришкою.</p> <h2>Технічні характеристики</h2><ul><li>Матеріал: оцинкована сталь</li><li>Колір: білий</li><li>Товщина металу, мм: 0,8</li></ul> ",Русский ~ Поворот,Русский ~ Поворот,Русский ~ Поворот,Русский ~ Поворот,Русский ~ Оцинкованная сталь
https://001.com.ua/razvetvitel-t-obraznyy-50x150-mm-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-razvetvitel-t-obraznyy-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg,"Разветвитель Т-образный 50x150 мм, IEK",Кабельные лотки,IEK,CLP1T-050-150,CLP1T-050-150,outofstock,1,12,"365,47","Разветвитель Т-образный 50x150 мм, IEK","<h2>Описание товара</h2><p>Назначение: Для организации Т-образного ответвления кабельной трассы. Данный аксессуар поставляется в комплекте с крышкой.</p> <h2>Технические характеристики</h2><ul><li>Материал: оцинкованная сталь</li><li>Цвет: белый</li><li>Толщина металла, мм: 0,8</li></ul> ","Розгалужувач Т-подібний 50x150 мм, IEK","<h2>Опис товару</h2><p>Призначення: Для організації Т-подібного відгалуження кабельної траси. Даний аксесуар поставляється в комплекті з кришкою.</p> <h2>Технічні характеристики</h2><ul><li>Матеріал: оцинкована сталь</li><li>Колір: білий</li><li>Товщина металу, мм: 0,8</li></ul> ",Русский ~ Разветвитель,Русский ~ Разветвитель,Русский ~ Разветвитель,Русский ~ Разветвитель,Русский ~ Оцинкованная сталь
https://001.com.ua/razvetvitel-t-obraznyy-50x200-mm-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-razvetvitel-t-obraznyy-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg,"Разветвитель Т-образный 50x200 мм, IEK",Кабельные лотки,IEK,CLP1T-050-200,CLP1T-050-200,outofstock,1,12,"412,72","Разветвитель Т-образный 50x200 мм, IEK","<h2>Описание товара</h2><p>Назначение: Для организации Т-образного ответвления кабельной трассы. Данный аксессуар поставляется в комплекте с крышкой.</p> <h2>Технические характеристики</h2><ul><li>Материал: оцинкованная сталь</li><li>Цвет: белый</li><li>Толщина металла, мм: 0,8</li></ul> ","Розгалужувач Т-подібний 50x200 мм, IEK","<h2>Опис товару</h2><p>Призначення: Для організації Т-подібного відгалуження кабельної траси. Даний аксесуар поставляється в комплекті з кришкою.</p> <h2>Технічні характеристики</h2><ul><li>Матеріал: оцинкована сталь</li><li>Колір: білий</li><li>Товщина металу, мм: 0,8</li></ul> ",Русский ~ Разветвитель,Русский ~ Разветвитель,Русский ~ Разветвитель,Русский ~ Разветвитель,Русский ~ Оцинкованная сталь
https://001.com.ua/razvetvitel-t-obraznyy-50x300-mm-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-razvetvitel-t-obraznyy-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg,"Разветвитель Т-образный 50x300 мм, IEK",Кабельные лотки,IEK,CLP1T-050-300,CLP1T-050-300,outofstock,1,12,"476,50","Разветвитель Т-образный 50x300 мм, IEK","<h2>Описание товара</h2><p>Назначение: Для организации Т-образного ответвления кабельной трассы. Данный аксессуар поставляется в комплекте с крышкой.</p> <h2>Технические характеристики</h2><ul><li>Материал: оцинкованная сталь</li><li>Цвет: белый</li><li>Толщина металла, мм: 0,8</li></ul> ","Розгалужувач Т-подібний 50x300 мм, IEK","<h2>Опис товару</h2><p>Призначення: Для організації Т-подібного відгалуження кабельної траси. Даний аксесуар поставляється в комплекті з кришкою.</p> <h2>Технічні характеристики</h2><ul><li>Матеріал: оцинкована сталь</li><li>Колір: білий</li><li>Товщина металу, мм: 0,8</li></ul> ",Русский ~ Разветвитель,Русский ~ Разветвитель,Русский ~ Разветвитель,Русский ~ Разветвитель,Русский ~ Оцинкованная сталь
https://001.com.ua/razvetvitel-t-obraznyy-50x400-mm-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-razvetvitel-t-obraznyy-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg,"Разветвитель Т-образный 50x400 мм, IEK",Кабельные лотки,IEK,CLP1T-050-400,CLP1T-050-400,outofstock,1,12,"581,16","Разветвитель Т-образный 50x400 мм, IEK","<h2>Описание товара</h2><p>Назначение: Для организации Т-образного ответвления кабельной трассы. Данный аксессуар поставляется в комплекте с крышкой.</p> <h2>Технические характеристики</h2><ul><li>Материал: оцинкованная сталь</li><li>Цвет: белый</li><li>Толщина металла, мм: 0,8</li></ul> ","Розгалужувач Т-подібний 50x400 мм, IEK","<h2>Опис товару</h2><p>Призначення: Для організації Т-подібного відгалуження кабельної траси. Даний аксесуар поставляється в комплекті з кришкою.</p> <h2>Технічні характеристики</h2><ul><li>Матеріал: оцинкована сталь</li><li>Колір: білий</li><li>Товщина металу, мм: 0,8</li></ul> ",Русский ~ Разветвитель,Русский ~ Разветвитель,Русский ~ Разветвитель,Русский ~ Разветвитель,Русский ~ Оцинкованная сталь
https://001.com.ua/derzhatel-potolochnyy-dsl-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-derzhatel-potolochnyy-dsl-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg,"Держатель потолочный DSL, IEK",Кабельные лотки,IEK,CLW10-DSL,CLW10-DSL,outofstock,1,12,,"Держатель потолочный DSL, IEK","<h2>Описание товара</h2><p>Назначение: Для крепления проволочных лотков к потолку при помощи шпильки.</p><p>Габариты, ДxШxВ, мм - 30x28x56.</p> ","Тримач стельовий DSL, IEK","<h2>Опис товару</h2><p>Призначення: Для кріплення дротяних лотків до стелі за допомогою шпильки.</p><p>Габарити, ДxШxВ, мм - 30x28x56.</p> ",Русский ~ ,Русский ~ ,Русский ~ ,Русский ~ ,Русский ~ 
https://001.com.ua/krestovina-35x50-mm-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-krestovina-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg,"Крестовина 35x50 мм, IEK",Кабельные лотки,IEK,CLP1X-035-050-1,CLP1X-035-050-1,outofstock,1,12,"711,40","Крестовина 35x50 мм, IEK","<h2>Описание товара</h2><p>Назначение: Для организации Х-образного ответвления кабельной трассы. Данный аксессуар поставляется в комплекте с крышкой.</p> <h2>Технические характеристики</h2><ul><li>Материал: оцинкованная сталь</li><li>Цвет: белый</li><li>Толщина металла, мм: 0,8</li></ul> ","Хрестовина 35x50 мм, IEK","<h2>Опис товару</h2><p>Призначення: Для організації Х-подібного відгалуження кабельної траси. Даний аксесуар поставляється в комплекті з кришкою.</p> <h2>Технічні характеристики</h2><ul><li>Матеріал: оцинкована сталь</li><li>Колір: білий</li><li>Товщина металу, мм: 0,8</li></ul> ",Русский ~ Крестовина,Русский ~ Крестовина,Русский ~ Крестовина,Русский ~ Крестовина,Русский ~ Оцинкованная сталь
https://001.com.ua/konsol-vc300-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-konsol-vc-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg,"Консоль VC300, IEK",Кабельные лотки,IEK,CLW10-VC-300,CLW10-VC-300,outofstock,1,12,"176,44","Консоль VC300, IEK","<h2>Описание товара</h2><p>Назначение: Для крепления лотка к стене.</p><p>Длина полки, мм: 338</p><p>Ширина, мм: 55</p><p>Высота, мм: 115</p><p>Несущая способность, кг: 60</p> ","Консоль VC300, IEK","<h2>Опис товару</h2><p>Призначення: Для кріплення лотка до стіни.</p><p>Довжина полиці, мм: 338</p><p>Ширина, мм: 55</p><p>Висота, мм: 115</p><p>Несуча здатність, кг: 60</p> ",Русский ~ ,Русский ~ ,Русский ~ ,Русский ~ ,Русский ~ 
https://001.com.ua/krestovina-50x400-mm-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-krestovina-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg,"Крестовина 50x400 мм, IEK",Кабельные лотки,IEK,CLP1X-050-400,CLP1X-050-400,outofstock,1,12,"1 060,94","Крестовина 50x400 мм, IEK","<h2>Описание товара</h2><p>Назначение: Для организации Х-образного ответвления кабельной трассы. Данный аксессуар поставляется в комплекте с крышкой.</p> <h2>Технические характеристики</h2><ul><li>Материал: оцинкованная сталь</li><li>Цвет: белый</li><li>Толщина металла, мм: 0,8</li></ul> ","Хрестовина 50x400 мм, IEK","<h2>Опис товару</h2><p>Призначення: Для організації Х-подібного відгалуження кабельної траси. Даний аксесуар поставляється в комплекті з кришкою.</p> <h2>Технічні характеристики</h2><ul><li>Матеріал: оцинкована сталь</li><li>Колір: білий</li><li>Товщина металу, мм: 0,8</li></ul> ",Русский ~ Крестовина,Русский ~ Крестовина,Русский ~ Крестовина,Русский ~ Крестовина,Русский ~ Оцинкованная сталь
https://001.com.ua/krestovina-80x100-mm-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-krestovina-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg,"Крестовина 80x100 мм, IEK",Кабельные лотки,IEK,CLP1X-080-100,CLP1X-080-100,outofstock,1,12,"557,08","Крестовина 80x100 мм, IEK","<h2>Описание товара</h2><p>Назначение: Для организации Х-образного ответвления кабельной трассы. Данный аксессуар поставляется в комплекте с крышкой.</p> <h2>Технические характеристики</h2><ul><li>Материал: оцинкованная сталь</li><li>Цвет: белый</li><li>Толщина металла, мм: 0,8</li></ul> ","Хрестовина 80x100 мм, IEK","<h2>Опис товару</h2><p>Призначення: Для організації Х-подібного відгалуження кабельної траси. Даний аксесуар поставляється в комплекті з кришкою.</p> <h2>Технічні характеристики</h2><ul><li>Матеріал: оцинкована сталь</li><li>Колір: білий</li><li>Товщина металу, мм: 0,8</li></ul> ",Русский ~ Крестовина,Русский ~ Крестовина,Русский ~ Крестовина,Русский ~ Крестовина,Русский ~ Оцинкованная сталь
https://001.com.ua/kronshteyn-zamkovyy-osn-500-mm-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-kronshteyn-zamkovyy-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg,"Кронштейн замковый осн.500 мм, IEK",Кабельные лотки,IEK,CLP1CL-500-1,CLP1CL-500-1,outofstock,1,12,"160,35","Кронштейн замковый осн.500 мм, IEK","<h2>Описание товара</h2><p>Назначение: Для крепления лотка к профилю перфорированному.</p><p>Габаритные размеры, ДxШxВ, мм: 520x27x85</p><p>Рабочая нагрузка, Н: 770</p> ","Кронштейн замковий осн.500 мм, IEK","<h2>Опис товару</h2><p>Призначення: Для кріплення лотка до профілю перфорованого.</p><p>Габаритні розміри, ДxШxВ, мм: 520x27x85</p><p>Робоче навантаження, Н: 770</p> ",Русский ~ ,Русский ~ ,Русский ~ ,Русский ~ ,Русский ~ 
https://001.com.ua/krestovina-80x300-mm-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-krestovina-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg,"Крестовина 80x300 мм, IEK",Кабельные лотки,IEK,CLP1X-080-300,CLP1X-080-300,outofstock,1,12,,"Крестовина 80x300 мм, IEK","<h2>Описание товара</h2><p>Назначение: Для организации Х-образного ответвления кабельной трассы. Данный аксессуар поставляется в комплекте с крышкой.</p> <h2>Технические характеристики</h2><ul><li>Материал: оцинкованная сталь</li><li>Цвет: белый</li><li>Толщина металла, мм: 0,8</li></ul> ","Хрестовина 80x300 мм, IEK","<h2>Опис товару</h2><p>Призначення: Для організації Х-подібного відгалуження кабельної траси. Даний аксесуар поставляється в комплекті з кришкою.</p> <h2>Технічні характеристики</h2><ul><li>Матеріал: оцинкована сталь</li><li>Колір: білий</li><li>Товщина металу, мм: 0,8</li></ul> ",Русский ~ Крестовина,Русский ~ Крестовина,Русский ~ Крестовина,Русский ~ Крестовина,Русский ~ Оцинкованная сталь
https://001.com.ua/kronshteyn-nastennyy-osn-100-mm-iek,new,,,https://001.com.ua/media/photos/iek/cabsystems/iek-kronshteyn-nastennyy-photo.jpg ;; https://001.com.ua/media/photos/iek/cabsystems/iek-lotki-photo.jpg,"Кронштейн настенный осн.100 мм, IEK",Кабельные лотки,IEK,CLP1CW-100-1,CLP1CW-100-1,outofstock,1,12,"41,51","Кронштейн настенный осн.100 мм, IEK","<h2>Описание товара</h2><p>Назначение: Для крепления лотка к стене.</p><p>Габаритные размеры, ДxШxВ, мм: 120x30x71,5</p><p>Рабочая нагрузка, Н: 1230</p> ","Кронштейн настінний осн.100 мм, IEK","<h2>Опис товару</h2><p>Призначення: Для кріплення лотка до стіни.</p><p>Габаритні розміри, ДxШxВ, мм: 120x30x71,5</p><p>Робоче навантаження, Н: 1230</p> ",Русский ~ ,Русский ~ ,Русский ~ ,Русский ~ ,Русский ~ 
