URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Напряжение пробоя,Болты в комплекте,Тип болта
https://001.com.ua/izolyator-silovoy-shiny-plastikovyy-e-bus-sm-stand-25-bk-bez-bolta-e-next,new,,,https://001.com.ua/media/photos/enext/isolator/enext-izolyator-silovoy-shiny-e-bus-sm-stand-25-bk-s054007-photo.jpg ;; https://001.com.ua/media/photos/enext/isolator/gabaritnye-razmery-enext-izolyator-silovoy-shiny-e-bus-sm-stand-25-bk-photo.jpg,"Изолятор силовой шины пластиковый e.bus.sm.stand.25.bk без болта, E.NEXT",Изоляторы шинные,E.NEXT,s054007,s054007,instock,1,12,"12,71","Изолятор силовой шины пластиковый e.bus.sm.stand.25.bk без болта, E.NEXT","<h2>Описание товара</h2><p>Предназначены для использования в качестве изолирующих опор при прокладке медных и алюминиевых шин внутри корпусов щитового электрооборудования.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Напряжение пробоя, кВ</td><td>6</td></tr><tr><td>Болты в комплекте</td><td>нет</td></tr><tr><td>Тип болта</td><td>M6</td></tr></tbody></table>","Ізолятор силової шини пластиковий e.bus.sm.stand.25.bk без болта, E.NEXT","<h2>Опис товару</h2><p>Призначені для використання в якості ізолюючих опор при прокладці мідних і алюмінієвих шин всередині корпусів щитового електрообладнання.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Напруга пробою, кВ</td><td>6</td></tr><tr><td>Болти в комплекті</td><td>немає</td></tr><tr><td>Тип болта</td><td>M6</td></tr></tbody></table>",Русский ~ 6,Русский ~ Нет,Русский ~ M6
https://001.com.ua/izolyator-silovoy-shiny-plastikovyy-e-bus-sm-stand-35-bk-bez-bolta-e-next,new,,,https://001.com.ua/media/photos/enext/isolator/enext-izolyator-silovoy-shiny-e-bus-sm-stand-35-bk-s054009-photo.jpg ;; https://001.com.ua/media/photos/enext/isolator/gabaritnye-razmery-enext-izolyator-silovoy-shiny-e-bus-sm-stand-35-bk-photo.jpg,"Изолятор силовой шины пластиковый e.bus.sm.stand.35.bk без болта, E.NEXT",Изоляторы шинные,E.NEXT,s054009,s054009,instock,1,12,"19,73","Изолятор силовой шины пластиковый e.bus.sm.stand.35.bk без болта, E.NEXT","<h2>Описание товара</h2><p>Предназначены для использования в качестве изолирующих опор при прокладке медных и алюминиевых шин внутри корпусов щитового электрооборудования.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Напряжение пробоя, кВ</td><td>8</td></tr><tr><td>Болты в комплекте</td><td>нет</td></tr><tr><td>Тип болта</td><td>M8</td></tr></tbody></table>","Ізолятор силової шини пластиковий e.bus.sm.stand.35.bk без болта, E.NEXT","<h2>Опис товару</h2><p>Призначені для використання в якості ізолюючих опор при прокладці мідних і алюмінієвих шин всередині корпусів щитового електрообладнання.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Напруга пробою, кВ</td><td>8</td></tr><tr><td>Болти в комплекті</td><td>немає</td></tr><tr><td>Тип болта</td><td>M8</td></tr></tbody></table>",Русский ~ 8,Русский ~ Нет,Русский ~ M8
https://001.com.ua/izolyator-silovoy-shiny-plastikovyy-e-bus-sm-stand-40-bk-bez-bolta-e-next,new,,,https://001.com.ua/media/photos/enext/isolator/enext-izolyator-silovoy-shiny-e-bus-sm-stand-40-bk-s054010-photo.jpg ;; https://001.com.ua/media/photos/enext/isolator/gabaritnye-razmery-enext-izolyator-silovoy-shiny-e-bus-sm-stand-40-bk-photo.jpg,"Изолятор силовой шины пластиковый e.bus.sm.stand.40.bk без болта, E.NEXT",Изоляторы шинные,E.NEXT,s054010,s054010,instock,1,12,"23,62","Изолятор силовой шины пластиковый e.bus.sm.stand.40.bk без болта, E.NEXT","<h2>Описание товара</h2><p>Предназначены для использования в качестве изолирующих опор при прокладке медных и алюминиевых шин внутри корпусов щитового электрооборудования.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Напряжение пробоя, кВ</td><td>8</td></tr><tr><td>Болты в комплекте</td><td>нет</td></tr><tr><td>Тип болта</td><td>M8</td></tr></tbody></table>","Ізолятор силової шини пластиковий e.bus.sm.stand.40.bk без болта, E.NEXT","<h2>Опис товару</h2><p>Призначені для використання в якості ізолюючих опор при прокладці мідних і алюмінієвих шин всередині корпусів щитового електрообладнання.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Напруга пробою, кВ</td><td>8</td></tr><tr><td>Болти в комплекті</td><td>немає</td></tr><tr><td>Тип болта</td><td>M8</td></tr></tbody></table>",Русский ~ 8,Русский ~ Нет,Русский ~ M8
https://001.com.ua/izolyator-sm40-silovoy-h40xd40xm8-mm-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-izolyator-sm40-silovoy-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-izolyator-sm40-photo.jpg,"Изолятор SM40 силовой H40×D40×M8 мм, IEK",Изоляторы шинные,IEK,YIS11-40-12,YIS11-40-12,instock,1,12,"31,32","Изолятор SM40 силовой H40×D40×M8 мм, IEK","<h2>Описание товара</h2><p><strong>Изоляторы шинные</strong> служат для крепления токоведущих шин внутри силовых шкафов и сборок с целью фиксации и изоляции токоведущих частей от корпуса и панелей сборки, с последующим подключением силовых проводников для распределения электроэнергии внутри щита.</p><p>Изолятор крепится с одной стороны с помощью болта к монтажной пластине или корпусу, с другой стороны к изолятору крепится токоведущая шина. Каждая шина устанавливается минимум на двух изоляторах (на концах шины), а также возможна установка промежуточных изоляторов (в зависимости от схемы монтажа и длины шины).</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Напряжение пробоя, кВ</td><td>12</td></tr><tr><td>Болты в комплекте</td><td>нет</td></tr><tr><td>Тип болта</td><td>M8</td></tr></tbody></table>","Ізолятор SM40 силовий H40×D40×M8 мм, IEK","<h2>Опис товару</h2><p><strong>Ізолятори шинні</strong> служать для кріплення струмоведучих шин всередині силових шаф і збірок з метою фіксації та ізоляції струмоведучих частин від корпусу і панелей збірки, з подальшим підключенням силових провідників для розподілу електроенергії усередині щита.</p><p>Ізолятор кріпиться з одного боку за допомогою болта до монтажної пластини або корпусу, з іншого боку до ізолятора кріпиться струмоведуча шина. Кожна шина встановлюється мінімум на двох ізоляторах (на кінцях шини), а також можлива установка проміжних ізоляторів (залежно від схеми монтажу і довжини шини).</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Напруга пробою, кВ</td><td>12</td></tr><tr><td>Болти в комплекті</td><td>немає</td></tr><tr><td>Тип болта</td><td>M8</td></tr></tbody></table>",Русский ~ 12,Русский ~ Нет,Русский ~ M8
https://001.com.ua/izolyator-stupenchatyy-is4-20-m6-silovoy-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-izolyator-stupenchatyy-silovoy-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-izolyator-stupenchatyy-is-4-20-photo.jpg,"Изолятор ступенчатый ИС4-20 (М6) силовой, IEK",Изоляторы шинные,IEK,YIS11-4-20,YIS11-4-20,instock,1,12,"101,47","Изолятор ступенчатый ИС4-20 (М6) силовой, IEK","<h2>Описание товара</h2><p>Ступенчатые изоляторы IEK® предназначены для жесткого крепления и изоляции токопроводящих шин внутри электрических щитов, шинных мостов и другого оборудования.</p><p>Изоляторы могут быть использованы  в электрооборудовании постоянного и переменного тока частотой 50 Гц и напряжением до 1000 В, и гарантируют отсутствие пробоев между шинами. <br/> Корпус изоляторов изготовлен из особого, стойкого к механическому воздействию, негорючего полимера, обладающего высокими показателями электрического сопротивления.</p> <h2>Технические характеристики</h2><ul><li>Номинальное рабочее напряжение: 0,66 кВ</li><li>Предел прочности на изгиб: 125,0 МПа</li><li>Рабочий диапазон температур: -60°С ÷ +80°С</li><li>Напряжение пробоя изоляции промышленной частоты, кВ: 5,0</li><li>Кол-во болтов на изолятор: нет</li></ul> ","Ізолятор ступінчастий ИС4-20 (М6) силовий, IEK","<h2>Опис товару</h2><p>Ступінчасті ізолятори IEK® призначені для жорсткого кріплення та ізоляції струмопровідних шин всередині електричних щитів, шинних мостів та іншого обладнання.</p><p>Ізолятори можуть бути використані в електрообладнанні постійного і змінного струму частотою 50 Гц і напругою до 1000 В, і гарантують відсутність пробоїв між шинами.<br/>Корпус ізоляторів виготовлений з особливого, стійкого до механічного впливу, негорючого полімеру, що володіє високими показниками електричного опору.</p> <h2>Технічні характеристики</h2><ul><li>Номінальна робоча напруга: 0,66 кВ</li><li>Межа міцності на вигин: 125,0 МПа</li><li>Робочий діапазон температур: -60 °С ÷ +80 °С</li><li>Напруга пробою ізоляції промислової частоти, кВ: 5,0</li><li>Кількість болтів на ізолятор: немає</li></ul> ",Русский ~ 5,Русский ~ Нет,Русский ~ M6
https://001.com.ua/izolyator-sm30-silovoy-s-boltom-h30xd27xm8-mm-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-izolyator-sm30-silovoy-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-izolyator-sm30-photo.jpg,"Изолятор SM30 силовой с болтом H30×D27×M8 мм, IEK",Изоляторы шинные,IEK,YIS11-30-08-B,YIS11-30-08-B,outofstock,1,12,"26,22","Изолятор SM30 силовой с болтом H30×D27×M8 мм, IEK","<h2>Описание товара</h2><p><strong>Изоляторы шинные</strong> служат для крепления токоведущих шин внутри силовых шкафов и сборок с целью фиксации и изоляции токоведущих частей от корпуса и панелей сборки, с последующим подключением силовых проводников для распределения электроэнергии внутри щита.</p><p>Изолятор крепится с одной стороны с помощью болта к монтажной пластине или корпусу, с другой стороны к изолятору крепится токоведущая шина. Каждая шина устанавливается минимум на двух изоляторах (на концах шины), а также возможна установка промежуточных изоляторов (в зависимости от схемы монтажа и длины шины).</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Напряжение пробоя, кВ</td><td>8</td></tr><tr><td>Болты в комплекте</td><td>есть</td></tr><tr><td>Тип болта</td><td>M8</td></tr></tbody></table>","Ізолятор SM30 силовий з болтом H30×D27×M8 мм, IEK","<h2>Опис товару</h2><p><strong>Ізолятори шинні</strong> служать для кріплення струмоведучих шин всередині силових шаф і збірок з метою фіксації та ізоляції струмоведучих частин від корпусу і панелей збірки, з подальшим підключенням силових провідників для розподілу електроенергії усередині щита.</p><p>Ізолятор кріпиться з одного боку за допомогою болта до монтажної пластини або корпусу, з іншого боку до ізолятора кріпиться струмоведуча шина. Кожна шина встановлюється мінімум на двох ізоляторах (на кінцях шини), а також можлива установка проміжних ізоляторів (залежно від схеми монтажу і довжини шини).</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Напруга пробою, кВ</td><td>8</td></tr><tr><td>Болти в комплекті</td><td>є</td></tr><tr><td>Тип болта</td><td>M8</td></tr></tbody></table>",Русский ~ 8,Русский ~ Есть,Русский ~ M8
https://001.com.ua/izolyator-sm35-silovoy-s-boltom-h35xd32xm8-mm-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-izolyator-sm35-silovoy-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-izolyator-sm35-photo.jpg,"Изолятор SM35 силовой с болтом H35×D32×M8 мм, IEK",Изоляторы шинные,IEK,YIS11-35-10-B,YIS11-35-10-B,outofstock,1,12,"35,16","Изолятор SM35 силовой с болтом H35×D32×M8 мм, IEK","<h2>Описание товара</h2><p><strong>Изоляторы шинные</strong> служат для крепления токоведущих шин внутри силовых шкафов и сборок с целью фиксации и изоляции токоведущих частей от корпуса и панелей сборки, с последующим подключением силовых проводников для распределения электроэнергии внутри щита.</p><p>Изолятор крепится с одной стороны с помощью болта к монтажной пластине или корпусу, с другой стороны к изолятору крепится токоведущая шина. Каждая шина устанавливается минимум на двух изоляторах (на концах шины), а также возможна установка промежуточных изоляторов (в зависимости от схемы монтажа и длины шины).</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Напряжение пробоя, кВ</td><td>10</td></tr><tr><td>Болты в комплекте</td><td>есть</td></tr><tr><td>Тип болта</td><td>M8</td></tr></tbody></table>","Ізолятор SM35 силовий з болтом H35×D32×M8 мм, IEK","<h2>Опис товару</h2><p><strong>Ізолятори шинні</strong> служать для кріплення струмоведучих шин всередині силових шаф і збірок з метою фіксації та ізоляції струмоведучих частин від корпусу і панелей збірки, з подальшим підключенням силових провідників для розподілу електроенергії усередині щита.</p><p>Ізолятор кріпиться з одного боку за допомогою болта до монтажної пластини або корпусу, з іншого боку до ізолятора кріпиться струмоведуча шина. Кожна шина встановлюється мінімум на двох ізоляторах (на кінцях шини), а також можлива установка проміжних ізоляторів (залежно від схеми монтажу і довжини шини).</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Напруга пробою, кВ</td><td>10</td></tr><tr><td>Болти в комплекті</td><td>є</td></tr><tr><td>Тип болта</td><td>M8</td></tr></tbody></table>",Русский ~ 10,Русский ~ Есть,Русский ~ M8
https://001.com.ua/izolyator-sm76-silovoy-h76xd50xm10-mm-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-izolyator-sm76-silovoy-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-izolyator-sm76-photo.jpg,"Изолятор SM76 силовой H76×D50×M10 мм, IEK",Изоляторы шинные,IEK,YIS11-76-25,YIS11-76-25,outofstock,1,12,"80,61","Изолятор SM76 силовой H76×D50×M10 мм, IEK","<h2>Описание товара</h2><p><strong>Изоляторы шинные</strong> служат для крепления токоведущих шин внутри силовых шкафов и сборок с целью фиксации и изоляции токоведущих частей от корпуса и панелей сборки, с последующим подключением силовых проводников для распределения электроэнергии внутри щита.</p><p>Изолятор крепится с одной стороны с помощью болта к монтажной пластине или корпусу, с другой стороны к изолятору крепится токоведущая шина. Каждая шина устанавливается минимум на двух изоляторах (на концах шины), а также возможна установка промежуточных изоляторов (в зависимости от схемы монтажа и длины шины).</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Напряжение пробоя, кВ</td><td>25</td></tr><tr><td>Болты в комплекте</td><td>нет</td></tr><tr><td>Тип болта</td><td>M10</td></tr></tbody></table>","Ізолятор SM76 силовий H76×D50×M10 мм, IEK","<h2>Опис товару</h2><p><strong>Ізолятори шинні</strong> служать для кріплення струмоведучих шин всередині силових шаф і збірок з метою фіксації та ізоляції струмоведучих частин від корпусу і панелей збірки, з подальшим підключенням силових провідників для розподілу електроенергії усередині щита.</p><p>Ізолятор кріпиться з одного боку за допомогою болта до монтажної пластини або корпусу, з іншого боку до ізолятора кріпиться струмоведуча шина. Кожна шина встановлюється мінімум на двох ізоляторах (на кінцях шини), а також можлива установка проміжних ізоляторів (залежно від схеми монтажу і довжини шини).</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Напруга пробою, кВ</td><td>25</td></tr><tr><td>Болти в комплекті</td><td>немає</td></tr><tr><td>Тип болта</td><td>M10</td></tr></tbody></table>",Русский ~ 25,Русский ~ Нет,Русский ~ M10
https://001.com.ua/izolyator-stupenchatyy-is4-20-m6-silovoy-s-boltom-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-izolyator-stupenchatyy-silovoy-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-izolyator-stupenchatyy-is-4-20-photo.jpg,"Изолятор ступенчатый ИС4-20 (М6) силовой с болтом, IEK",Изоляторы шинные,IEK,YIS11-4-20-B,YIS11-4-20-B,outofstock,1,12,"111,66","Изолятор ступенчатый ИС4-20 (М6) силовой с болтом, IEK","<h2>Описание товара</h2><p>Ступенчатые изоляторы IEK® предназначены для жесткого крепления и изоляции токопроводящих шин внутри электрических щитов, шинных мостов и другого оборудования.</p><p>Изоляторы могут быть использованы  в электрооборудовании постоянного и переменного тока частотой 50 Гц и напряжением до 1000 В, и гарантируют отсутствие пробоев между шинами. <br/> Корпус изоляторов изготовлен из особого, стойкого к механическому воздействию, негорючего полимера, обладающего высокими показателями электрического сопротивления.</p> <h2>Технические характеристики</h2><ul><li>Номинальное рабочее напряжение: 0,66 кВ</li><li>Предел прочности на изгиб: 125,0 МПа</li><li>Рабочий диапазон температур: -60°С ÷ +80°С</li><li>Напряжение пробоя изоляции промышленной частоты, кВ: 5,0</li><li>Кол-во болтов на изолятор: 4 (М6х10)</li></ul> ","Ізолятор ступінчастий ИС4-20 (М6) силовий з болтом, IEK","<h2>Опис товару</h2><p>Ступінчасті ізолятори IEK® призначені для жорсткого кріплення та ізоляції струмопровідних шин всередині електричних щитів, шинних мостів та іншого обладнання.</p><p>Ізолятори можуть бути використані в електрообладнанні постійного і змінного струму частотою 50 Гц і напругою до 1000 В, і гарантують відсутність пробоїв між шинами.<br/>Корпус ізоляторів виготовлений з особливого, стійкого до механічного впливу, негорючого полімеру, що володіє високими показниками електричного опору.</p> <h2>Технічні характеристики</h2><ul><li>Номінальна робоча напруга: 0,66 кВ</li><li>Межа міцності на вигин: 125,0 МПа</li><li>Робочий діапазон температур: -60 °С ÷ +80 °С</li><li>Напруга пробою ізоляції промислової частоти, кВ: 5,0</li><li>Кількість болтів на ізолятор: 4 (М6х10)</li></ul> ",Русский ~ 5,Русский ~ Есть,Русский ~ M6
https://001.com.ua/izolyator-sm25-silovoy-s-boltom-h25xd27xm6-mm-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-izolyator-sm25-silovoy-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-izolyator-sm25-photo.jpg,"Изолятор SM25 силовой с болтом H25×D27×M6 мм, IEK",Изоляторы шинные,IEK,YIS11-25-06-B,YIS11-25-06-B,outofstock,1,12,"21,78","Изолятор SM25 силовой с болтом H25×D27×M6 мм, IEK","<h2>Описание товара</h2><p><strong>Изоляторы шинные</strong> служат для крепления токоведущих шин внутри силовых шкафов и сборок с целью фиксации и изоляции токоведущих частей от корпуса и панелей сборки, с последующим подключением силовых проводников для распределения электроэнергии внутри щита.</p><p>Изолятор крепится с одной стороны с помощью болта к монтажной пластине или корпусу, с другой стороны к изолятору крепится токоведущая шина. Каждая шина устанавливается минимум на двух изоляторах (на концах шины), а также возможна установка промежуточных изоляторов (в зависимости от схемы монтажа и длины шины).</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Напряжение пробоя, кВ</td><td>6</td></tr><tr><td>Болты в комплекте</td><td>есть</td></tr><tr><td>Тип болта</td><td>M6</td></tr></tbody></table>","Ізолятор SM25 силовий з болтом H25×D27×M6 мм, IEK","<h2>Опис товару</h2><p><strong>Ізолятори шинні</strong> служать для кріплення струмоведучих шин всередині силових шаф і збірок з метою фіксації та ізоляції струмоведучих частин від корпусу і панелей збірки, з подальшим підключенням силових провідників для розподілу електроенергії усередині щита.</p><p>Ізолятор кріпиться з одного боку за допомогою болта до монтажної пластини або корпусу, з іншого боку до ізолятора кріпиться струмоведуча шина. Кожна шина встановлюється мінімум на двох ізоляторах (на кінцях шини), а також можлива установка проміжних ізоляторів (залежно від схеми монтажу і довжини шини).</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Напруга пробою, кВ</td><td>6</td></tr><tr><td>Болти в комплекті</td><td>є</td></tr><tr><td>Тип болта</td><td>M6</td></tr></tbody></table>",Русский ~ 6,Русский ~ Есть,Русский ~ M6
https://001.com.ua/izolyator-stupenchatyy-is4-30-m8-silovoy-s-boltom-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-izolyator-stupenchatyy-silovoy-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-izolyator-stupenchatyy-is-4-30-photo.jpg,"Изолятор ступенчатый ИС4-30 (М8) силовой с болтом, IEK",Изоляторы шинные,IEK,YIS11-4-30-B,YIS11-4-30-B,outofstock,1,12,"223,99","Изолятор ступенчатый ИС4-30 (М8) силовой с болтом, IEK","<h2>Описание товара</h2><p>Ступенчатые изоляторы IEK® предназначены для жесткого крепления и изоляции токопроводящих шин внутри электрических щитов, шинных мостов и другого оборудования.</p><p>Изоляторы могут быть использованы  в электрооборудовании постоянного и переменного тока частотой 50 Гц и напряжением до 1000 В, и гарантируют отсутствие пробоев между шинами. <br/> Корпус изоляторов изготовлен из особого, стойкого к механическому воздействию, негорючего полимера, обладающего высокими показателями электрического сопротивления.</p> <h2>Технические характеристики</h2><ul><li>Номинальное рабочее напряжение: 0,66 кВ</li><li>Предел прочности на изгиб: 125,0 МПа</li><li>Рабочий диапазон температур: -60°С ÷ +80°С</li><li>Напряжение пробоя изоляции промышленной частоты, кВ: 8,0</li><li>Кол-во болтов на изолятор: 4 (М8х15)</li></ul> ","Ізолятор ступінчастий ИС4-30 (М8) силовий з болтом, IEK","<h2>Опис товару</h2><p>Ступінчасті ізолятори IEK® призначені для жорсткого кріплення та ізоляції струмопровідних шин всередині електричних щитів, шинних мостів та іншого обладнання.</p><p>Ізолятори можуть бути використані в електрообладнанні постійного і змінного струму частотою 50 Гц і напругою до 1000 В, і гарантують відсутність пробоїв між шинами.<br/>Корпус ізоляторів виготовлений з особливого, стійкого до механічного впливу, негорючого полімеру, що володіє високими показниками електричного опору.</p> <h2>Технічні характеристики</h2><ul><li>Номінальна робоча напруга: 0,66 кВ</li><li>Межа міцності на вигин: 125,0 МПа</li><li>Робочий діапазон температур: -60 °С ÷ +80 °С</li><li>Напруга пробою ізоляції промислової частоти, кВ: 8,0</li><li>Кількість болтів на ізолятор: 4 (М8х15)</li></ul> ",Русский ~ 8,Русский ~ Есть,Русский ~ M8
https://001.com.ua/izolyator-sm76-silovoy-s-boltom-h76xd50xm10-mm-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-izolyator-sm76-silovoy-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-izolyator-sm76-photo.jpg,"Изолятор SM76 силовой с болтом H76×D50×M10 мм, IEK",Изоляторы шинные,IEK,YIS11-76-25-B,YIS11-76-25-B,outofstock,1,12,"91,89","Изолятор SM76 силовой с болтом H76×D50×M10 мм, IEK","<h2>Описание товара</h2><p><strong>Изоляторы шинные</strong> служат для крепления токоведущих шин внутри силовых шкафов и сборок с целью фиксации и изоляции токоведущих частей от корпуса и панелей сборки, с последующим подключением силовых проводников для распределения электроэнергии внутри щита.</p><p>Изолятор крепится с одной стороны с помощью болта к монтажной пластине или корпусу, с другой стороны к изолятору крепится токоведущая шина. Каждая шина устанавливается минимум на двух изоляторах (на концах шины), а также возможна установка промежуточных изоляторов (в зависимости от схемы монтажа и длины шины).</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Напряжение пробоя, кВ</td><td>25</td></tr><tr><td>Болты в комплекте</td><td>есть</td></tr><tr><td>Тип болта</td><td>M10</td></tr></tbody></table>","Ізолятор SM76 силовий з болтом H76×D50×M10 мм, IEK","<h2>Опис товару</h2><p><strong>Ізолятори шинні</strong> служать для кріплення струмоведучих шин всередині силових шаф і збірок з метою фіксації та ізоляції струмоведучих частин від корпусу і панелей збірки, з подальшим підключенням силових провідників для розподілу електроенергії усередині щита.</p><p>Ізолятор кріпиться з одного боку за допомогою болта до монтажної пластини або корпусу, з іншого боку до ізолятора кріпиться струмоведуча шина. Кожна шина встановлюється мінімум на двох ізоляторах (на кінцях шини), а також можлива установка проміжних ізоляторів (залежно від схеми монтажу і довжини шини).</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Напруга пробою, кВ</td><td>25</td></tr><tr><td>Болти в комплекті</td><td>є</td></tr><tr><td>Тип болта</td><td>M10</td></tr></tbody></table>",Русский ~ 25,Русский ~ Есть,Русский ~ M10
https://001.com.ua/izolyator-stupenchatyy-is4-40-m8-silovoy-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-izolyator-stupenchatyy-silovoy-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-izolyator-stupenchatyy-is-4-40-photo.jpg,"Изолятор ступенчатый ИС4-40 (М8) силовой, IEK",Изоляторы шинные,IEK,YIS11-4-40,YIS11-4-40,outofstock,1,12,"233,58","Изолятор ступенчатый ИС4-40 (М8) силовой, IEK","<h2>Описание товара</h2><p>Ступенчатые изоляторы IEK® предназначены для жесткого крепления и изоляции токопроводящих шин внутри электрических щитов, шинных мостов и другого оборудования.</p><p>Изоляторы могут быть использованы  в электрооборудовании постоянного и переменного тока частотой 50 Гц и напряжением до 1000 В, и гарантируют отсутствие пробоев между шинами. <br/> Корпус изоляторов изготовлен из особого, стойкого к механическому воздействию, негорючего полимера, обладающего высокими показателями электрического сопротивления.</p> <h2>Технические характеристики</h2><ul><li>Номинальное рабочее напряжение: 0,66 кВ</li><li>Предел прочности на изгиб: 125,0 МПа</li><li>Рабочий диапазон температур: -60°С ÷ +80°С</li><li>Напряжение пробоя изоляции промышленной частоты, кВ: 10,0</li><li>Кол-во болтов на изолятор: нет</li></ul> ","Ізолятор ступінчастий ИС4-40 (М8) силовий, IEK","<h2>Опис товару</h2><p>Ступінчасті ізолятори IEK® призначені для жорсткого кріплення та ізоляції струмопровідних шин всередині електричних щитів, шинних мостів та іншого обладнання.</p><p>Ізолятори можуть бути використані в електрообладнанні постійного і змінного струму частотою 50 Гц і напругою до 1000 В, і гарантують відсутність пробоїв між шинами.<br/>Корпус ізоляторів виготовлений з особливого, стійкого до механічного впливу, негорючого полімеру, що володіє високими показниками електричного опору.</p> <h2>Технічні характеристики</h2><ul><li>Номінальна робоча напруга: 0,66 кВ</li><li>Межа міцності на вигин: 125,0 МПа</li><li>Робочий діапазон температур: -60 °С ÷ +80 °С</li><li>Напруга пробою ізоляції промислової частоти, кВ: 10,0</li><li>Кількість болтів на ізолятор: немає</li></ul> ",Русский ~ 10,Русский ~ Нет,Русский ~ M8
