URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Тип,Габариты,Количество отверстий,Цвет товара
https://001.com.ua/shina-pen-zemlya-nol-6x9-mm-18-1-18-grupp-krepezh-po-tsentru-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-shina-pen-zemlya-nol-6x9-mm-18-1-krepezh-po-tsentru-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-shina-nulevaya-6x9-18-1-photo.jpg,"Шина PEN «земля-ноль» 6x9 мм 18/1 (18 групп/крепеж по центру), IEK",Шины нулевые,IEK,YNN10-18-100,YNN10-18-100,instock,1,12,"54,75","Шина PEN «земля-ноль» 6x9 мм 18/1 (18 групп/крепеж по центру), IEK","<h2>Описание товара</h2><p>Применяются в щитовом оборудовании для подсоединения нулевых рабочих (N) и нулевых защитных проводов (РЕ). Крепление шины предусмотрено по центру (например, типы 8/1; 14/1) и по краям (например, типы 8/2 и 14/2) через изолятор нулевой шины на 35 мм монтажную DIN-рейку и через угловые изоляторы нулевой шины, а также непосредственно на панель щита. При подключении к шинам медных многожильных проводов рекомендуется оконцевание их наконечниками-гильзами. Выполнены из латуни.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>без изоляторов</td></tr><tr><td>Габарит шины</td><td>6х9 мм</td></tr><tr><td>Количество отверстий</td><td>18</td></tr><tr><td>Цвет изолятора</td><td>-</td></tr></tbody></table>","Шина PEN «земля-нуль» 6x9 мм 18/1 (18 груп/кріплення по центру), IEK","<h2>Опис товару</h2><p>Застосовуються в щитовому обладнанні для під'єднання нульових робочих (N) і нульових захисних проводів (РЕ). Кріплення шини передбачено по центру (наприклад, типи 8/1; 14/1) і по краях (наприклад, типи 8/2 і 14/2) через ізолятор нульової шини на 35 мм монтажну DIN-рейку і через кутові ізолятори нульової шини, а також безпосередньо на панель щита. При підключенні до шин мідних багатожильних проводів рекомендується окінцювання їх накінечниками-гільзами. Виконані з латуні.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>без ізоляторів</td></tr><tr><td>Габарит шини</td><td>6х9 мм</td></tr><tr><td>Кількість отворів</td><td>18</td></tr><tr><td>Колір ізолятора</td><td>-</td></tr></tbody></table>",Русский ~ без изоляторов,Русский ~ 6х9,Русский ~ 18,Русский ~ 
https://001.com.ua/shina-pen-zemlya-nol-6x9-mm-20-1-20-grupp-krepezh-po-tsentru-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-shina-pen-zemlya-nol-6x9-mm-20-1-krepezh-po-tsentru-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-shina-nulevaya-6x9-20-1-photo.jpg,"Шина PEN «земля-ноль» 6x9 мм 20/1 (20 групп/крепеж по центру), IEK",Шины нулевые,IEK,YNN10-20-100,YNN10-20-100,instock,1,12,"59,13","Шина PEN «земля-ноль» 6x9 мм 20/1 (20 групп/крепеж по центру), IEK","<h2>Описание товара</h2><p>Применяются в щитовом оборудовании для подсоединения нулевых рабочих (N) и нулевых защитных проводов (РЕ). Крепление шины предусмотрено по центру (например, типы 8/1; 14/1) и по краям (например, типы 8/2 и 14/2) через изолятор нулевой шины на 35 мм монтажную DIN-рейку и через угловые изоляторы нулевой шины, а также непосредственно на панель щита. При подключении к шинам медных многожильных проводов рекомендуется оконцевание их наконечниками-гильзами. Выполнены из латуни.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>без изоляторов</td></tr><tr><td>Габарит шины</td><td>6х9 мм</td></tr><tr><td>Количество отверстий</td><td>20</td></tr><tr><td>Цвет изолятора</td><td>-</td></tr></tbody></table>","Шина PEN «земля-нуль» 6x9 мм 20/1 (20 груп/кріплення по центру), IEK","<h2>Опис товару</h2><p>Застосовуються в щитовому обладнанні для під'єднання нульових робочих (N) і нульових захисних проводів (РЕ). Кріплення шини передбачено по центру (наприклад, типи 8/1; 14/1) і по краях (наприклад, типи 8/2 і 14/2) через ізолятор нульової шини на 35 мм монтажну DIN-рейку і через кутові ізолятори нульової шини, а також безпосередньо на панель щита. При підключенні до шин мідних багатожильних проводів рекомендується окінцювання їх накінечниками-гільзами. Виконані з латуні.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>без ізоляторів</td></tr><tr><td>Габарит шини</td><td>6х9 мм</td></tr><tr><td>Кількість отворів</td><td>20</td></tr><tr><td>Колір ізолятора</td><td>-</td></tr></tbody></table>",Русский ~ без изоляторов,Русский ~ 6х9,Русский ~ 20,Русский ~ 
https://001.com.ua/shina-pen-zemlya-nol-6x9-mm-24-1-24-gruppy-krepezh-po-tsentru-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-shina-pen-zemlya-nol-6x9-mm-24-1-krepezh-po-tsentru-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-shina-nulevaya-6x9-24-1-photo.jpg,"Шина PEN «земля-ноль» 6x9 мм 24/1 (24 группы/крепеж по центру), IEK",Шины нулевые,IEK,YNN10-24-100,YNN10-24-100,instock,1,12,"67,84","Шина PEN «земля-ноль» 6x9 мм 24/1 (24 группы/крепеж по центру), IEK","<h2>Описание товара</h2><p>Применяются в щитовом оборудовании для подсоединения нулевых рабочих (N) и нулевых защитных проводов (РЕ). Крепление шины предусмотрено по центру (например, типы 8/1; 14/1) и по краям (например, типы 8/2 и 14/2) через изолятор нулевой шины на 35 мм монтажную DIN-рейку и через угловые изоляторы нулевой шины, а также непосредственно на панель щита. При подключении к шинам медных многожильных проводов рекомендуется оконцевание их наконечниками-гильзами. Выполнены из латуни.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>без изоляторов</td></tr><tr><td>Габарит шины</td><td>6х9 мм</td></tr><tr><td>Количество отверстий</td><td>24</td></tr><tr><td>Цвет изолятора</td><td>-</td></tr></tbody></table>","Шина PEN «земля-нуль» 6x9 мм 24/1 (24 групи/кріплення по центру), IEK","<h2>Опис товару</h2><p>Застосовуються в щитовому обладнанні для під'єднання нульових робочих (N) і нульових захисних проводів (РЕ). Кріплення шини передбачено по центру (наприклад, типи 8/1; 14/1) і по краях (наприклад, типи 8/2 і 14/2) через ізолятор нульової шини на 35 мм монтажну DIN-рейку і через кутові ізолятори нульової шини, а також безпосередньо на панель щита. При підключенні до шин мідних багатожильних проводів рекомендується окінцювання їх накінечниками-гільзами. Виконані з латуні.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>без ізоляторів</td></tr><tr><td>Габарит шини</td><td>6х9 мм</td></tr><tr><td>Кількість отворів</td><td>24</td></tr><tr><td>Колір ізолятора</td><td>-</td></tr></tbody></table>",Русский ~ без изоляторов,Русский ~ 6х9,Русский ~ 24,Русский ~ 
https://001.com.ua/shina-pen-zemlya-nol-8x12-mm-6-1-6-grupp-krepezh-po-tsentru-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-shina-pen-zemlya-nol-8x12-mm-6-1-krepezh-po-tsentru-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-shina-nulevaya-8x12-6-1-photo.jpg,"Шина PEN «земля-ноль» 8x12 мм 6/1 (6 групп/крепеж по центру), IEK",Шины нулевые,IEK,YNN20-06-100,YNN20-06-100,instock,1,12,"66,21","Шина PEN «земля-ноль» 8x12 мм 6/1 (6 групп/крепеж по центру), IEK","<h2>Описание товара</h2><p>Применяются в щитовом оборудовании для подсоединения нулевых рабочих (N) и нулевых защитных проводов (РЕ). Крепление шины предусмотрено по центру (например, типы 8/1; 14/1) и по краям (например, типы 8/2 и 14/2) через изолятор нулевой шины на 35 мм монтажную DIN-рейку и через угловые изоляторы нулевой шины, а также непосредственно на панель щита. При подключении к шинам медных многожильных проводов рекомендуется оконцевание их наконечниками-гильзами. Выполнены из латуни.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>без изоляторов</td></tr><tr><td>Габарит шины</td><td>8x12 мм</td></tr><tr><td>Количество отверстий</td><td>6</td></tr><tr><td>Цвет изолятора</td><td>-</td></tr></tbody></table>","Шина PEN «земля-нуль» 8x12 мм 6/1 (6 груп/кріплення по центру), IEK","<h2>Опис товару</h2><p>Застосовуються в щитовому обладнанні для під'єднання нульових робочих (N) і нульових захисних проводів (РЕ). Кріплення шини передбачено по центру (наприклад, типи 8/1; 14/1) і по краях (наприклад, типи 8/2 і 14/2) через ізолятор нульової шини на 35 мм монтажну DIN-рейку і через кутові ізолятори нульової шини, а також безпосередньо на панель щита. При підключенні до шин мідних багатожильних проводів рекомендується окінцювання їх накінечниками-гільзами. Виконані з латуні.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>без ізоляторів</td></tr><tr><td>Габарит шини</td><td>8x12 мм</td></tr><tr><td>Кількість отворів</td><td>6</td></tr><tr><td>Колір ізолятора</td><td>-</td></tr></tbody></table>",Русский ~ без изоляторов,Русский ~ 8x12,Русский ~ 6,Русский ~ 
https://001.com.ua/shina-pen-zemlya-nol-8x12-mm-12-1-12-grupp-krepezh-po-tsentru-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-shina-pen-zemlya-nol-8x12-mm-12-1-krepezh-po-tsentru-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-shina-nulevaya-8x12-12-1-photo.jpg,"Шина PEN «земля-ноль» 8x12 мм 12/1 (12 групп/крепеж по центру), IEK",Шины нулевые,IEK,YNN20-12-100,YNN20-12-100,instock,1,12,"94,67","Шина PEN «земля-ноль» 8x12 мм 12/1 (12 групп/крепеж по центру), IEK","<h2>Описание товара</h2><p>Применяются в щитовом оборудовании для подсоединения нулевых рабочих (N) и нулевых защитных проводов (РЕ). Крепление шины предусмотрено по центру (например, типы 8/1; 14/1) и по краям (например, типы 8/2 и 14/2) через изолятор нулевой шины на 35 мм монтажную DIN-рейку и через угловые изоляторы нулевой шины, а также непосредственно на панель щита. При подключении к шинам медных многожильных проводов рекомендуется оконцевание их наконечниками-гильзами. Выполнены из латуни.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>без изоляторов</td></tr><tr><td>Габарит шины</td><td>8x12 мм</td></tr><tr><td>Количество отверстий</td><td>12</td></tr><tr><td>Цвет изолятора</td><td>-</td></tr></tbody></table>","Шина PEN «земля-нуль» 8x12 мм 12/1 (12 груп/кріплення по центру), IEK","<h2>Опис товару</h2><p>Застосовуються в щитовому обладнанні для під'єднання нульових робочих (N) і нульових захисних проводів (РЕ). Кріплення шини передбачено по центру (наприклад, типи 8/1; 14/1) і по краях (наприклад, типи 8/2 і 14/2) через ізолятор нульової шини на 35 мм монтажну DIN-рейку і через кутові ізолятори нульової шини, а також безпосередньо на панель щита. При підключенні до шин мідних багатожильних проводів рекомендується окінцювання їх накінечниками-гільзами. Виконані з латуні.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>без ізоляторів</td></tr><tr><td>Габарит шини</td><td>8x12 мм</td></tr><tr><td>Кількість отворів</td><td>12</td></tr><tr><td>Колір ізолятора</td><td>-</td></tr></tbody></table>",Русский ~ без изоляторов,Русский ~ 8x12,Русский ~ 12,Русский ~ 
https://001.com.ua/shina-pen-zemlya-nol-8x12-mm-16-1-16-grupp-krepezh-po-tsentru-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-shina-pen-zemlya-nol-8x12-mm-16-1-krepezh-po-tsentru-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-shina-nulevaya-8x12-16-1-photo.jpg,"Шина PEN «земля-ноль» 8x12 мм 16/1 (16 групп/крепеж по центру), IEK",Шины нулевые,IEK,YNN20-16-100,YNN20-16-100,instock,1,12,"117,07","Шина PEN «земля-ноль» 8x12 мм 16/1 (16 групп/крепеж по центру), IEK","<h2>Описание товара</h2><p>Применяются в щитовом оборудовании для подсоединения нулевых рабочих (N) и нулевых защитных проводов (РЕ). Крепление шины предусмотрено по центру (например, типы 8/1; 14/1) и по краям (например, типы 8/2 и 14/2) через изолятор нулевой шины на 35 мм монтажную DIN-рейку и через угловые изоляторы нулевой шины, а также непосредственно на панель щита. При подключении к шинам медных многожильных проводов рекомендуется оконцевание их наконечниками-гильзами. Выполнены из латуни.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>без изоляторов</td></tr><tr><td>Габарит шины</td><td>8x12 мм</td></tr><tr><td>Количество отверстий</td><td>16</td></tr><tr><td>Цвет изолятора</td><td>-</td></tr></tbody></table>","Шина PEN «земля-нуль» 8x12 мм 16/1 (16 груп/кріплення по центру), IEK","<h2>Опис товару</h2><p>Застосовуються в щитовому обладнанні для під'єднання нульових робочих (N) і нульових захисних проводів (РЕ). Кріплення шини передбачено по центру (наприклад, типи 8/1; 14/1) і по краях (наприклад, типи 8/2 і 14/2) через ізолятор нульової шини на 35 мм монтажну DIN-рейку і через кутові ізолятори нульової шини, а також безпосередньо на панель щита. При підключенні до шин мідних багатожильних проводів рекомендується окінцювання їх накінечниками-гільзами. Виконані з латуні.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>без ізоляторів</td></tr><tr><td>Габарит шини</td><td>8x12 мм</td></tr><tr><td>Кількість отворів</td><td>16</td></tr><tr><td>Колір ізолятора</td><td>-</td></tr></tbody></table>",Русский ~ без изоляторов,Русский ~ 8x12,Русский ~ 16,Русский ~ 
https://001.com.ua/shina-pen-zemlya-nol-8x12-mm-18-1-18-grupp-krepezh-po-tsentru-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-shina-pen-zemlya-nol-8x12-mm-18-1-krepezh-po-tsentru-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-shina-nulevaya-8x12-18-1-photo.jpg,"Шина PEN «земля-ноль» 8x12 мм 18/1 (18 групп/крепеж по центру), IEK",Шины нулевые,IEK,YNN20-18-100,YNN20-18-100,instock,1,12,"126,40","Шина PEN «земля-ноль» 8x12 мм 18/1 (18 групп/крепеж по центру), IEK","<h2>Описание товара</h2><p>Применяются в щитовом оборудовании для подсоединения нулевых рабочих (N) и нулевых защитных проводов (РЕ). Крепление шины предусмотрено по центру (например, типы 8/1; 14/1) и по краям (например, типы 8/2 и 14/2) через изолятор нулевой шины на 35 мм монтажную DIN-рейку и через угловые изоляторы нулевой шины, а также непосредственно на панель щита. При подключении к шинам медных многожильных проводов рекомендуется оконцевание их наконечниками-гильзами. Выполнены из латуни.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>без изоляторов</td></tr><tr><td>Габарит шины</td><td>8x12 мм</td></tr><tr><td>Количество отверстий</td><td>18</td></tr><tr><td>Цвет изолятора</td><td>-</td></tr></tbody></table>","Шина PEN «земля-нуль» 8x12 мм 18/1 (18 груп/кріплення по центру), IEK","<h2>Опис товару</h2><p>Застосовуються в щитовому обладнанні для під'єднання нульових робочих (N) і нульових захисних проводів (РЕ). Кріплення шини передбачено по центру (наприклад, типи 8/1; 14/1) і по краях (наприклад, типи 8/2 і 14/2) через ізолятор нульової шини на 35 мм монтажну DIN-рейку і через кутові ізолятори нульової шини, а також безпосередньо на панель щита. При підключенні до шин мідних багатожильних проводів рекомендується окінцювання їх накінечниками-гільзами. Виконані з латуні.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>без ізоляторів</td></tr><tr><td>Габарит шини</td><td>8x12 мм</td></tr><tr><td>Кількість отворів</td><td>18</td></tr><tr><td>Колір ізолятора</td><td>-</td></tr></tbody></table>",Русский ~ без изоляторов,Русский ~ 8x12,Русский ~ 18,Русский ~ 
https://001.com.ua/shina-pen-zemlya-nol-8x12-mm-20-1-20-grupp-krepezh-po-tsentru-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-shina-pen-zemlya-nol-8x12-mm-20-1-krepezh-po-tsentru-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-shina-nulevaya-8x12-20-1-photo.jpg,"Шина PEN «земля-ноль» 8x12 мм 20/1 (20 групп/крепеж по центру), IEK",Шины нулевые,IEK,YNN20-20-100,YNN20-20-100,instock,1,12,"136,26","Шина PEN «земля-ноль» 8x12 мм 20/1 (20 групп/крепеж по центру), IEK","<h2>Описание товара</h2><p>Применяются в щитовом оборудовании для подсоединения нулевых рабочих (N) и нулевых защитных проводов (РЕ). Крепление шины предусмотрено по центру (например, типы 8/1; 14/1) и по краям (например, типы 8/2 и 14/2) через изолятор нулевой шины на 35 мм монтажную DIN-рейку и через угловые изоляторы нулевой шины, а также непосредственно на панель щита. При подключении к шинам медных многожильных проводов рекомендуется оконцевание их наконечниками-гильзами. Выполнены из латуни.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>без изоляторов</td></tr><tr><td>Габарит шины</td><td>8x12 мм</td></tr><tr><td>Количество отверстий</td><td>20</td></tr><tr><td>Цвет изолятора</td><td>-</td></tr></tbody></table>","Шина PEN «земля-нуль» 8x12 мм 20/1 (20 груп/кріплення по центру), IEK","<h2>Опис товару</h2><p>Застосовуються в щитовому обладнанні для під'єднання нульових робочих (N) і нульових захисних проводів (РЕ). Кріплення шини передбачено по центру (наприклад, типи 8/1; 14/1) і по краях (наприклад, типи 8/2 і 14/2) через ізолятор нульової шини на 35 мм монтажну DIN-рейку і через кутові ізолятори нульової шини, а також безпосередньо на панель щита. При підключенні до шин мідних багатожильних проводів рекомендується окінцювання їх накінечниками-гільзами. Виконані з латуні.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>без ізоляторів</td></tr><tr><td>Габарит шини</td><td>8x12 мм</td></tr><tr><td>Кількість отворів</td><td>20</td></tr><tr><td>Колір ізолятора</td><td>-</td></tr></tbody></table>",Русский ~ без изоляторов,Русский ~ 8x12,Русский ~ 20,Русский ~ 
https://001.com.ua/shina-nulevaya-na-dvuh-uglovyh-izolyatorah-shni-6x9-16-u2-s-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-shina-nulevaya-na-dvuh-uglovyh-izolyatorah-shni-6x9-16-u2-s-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-shni-6x9-16-u2-photo.jpg,"Шина нулевая на двух угловых изоляторах ШНИ-6x9-16-У2-С, IEK",Шины нулевые,IEK,YNN10-69-16C2-K07,YNN10-69-16C2-K07,instock,1,12,"83,72","Шина нулевая на двух угловых изоляторах ШНИ-6x9-16-У2-С, IEK","<h2>Описание товара</h2><p><strong>Шины нулевые с изолятором типа ШНИ</strong> предназначены для электрического и механического соединения нулевых рабочих и нулевых защитных проводников. Конструктивно шины ШНИ выполнены из латунной шины, установленной в/на пластиковый изолятор, изготовленный из самозатухающего пластика.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>с двумя угловыми изоляторами</td></tr><tr><td>Габарит шины</td><td>6х9 мм</td></tr><tr><td>Количество отверстий</td><td>16</td></tr><tr><td>Цвет изолятора</td><td>синий</td></tr></tbody></table>","Шина нульова на двох кутових ізоляторах ШНИ-6x9-16-У2-С, IEK","<h2>Опис товару</h2><p><strong>Шини нульові з ізолятором типу ШНИ</strong> призначені для електричного і механічного з'єднання нульових робочих і нульових захисних провідників. Конструктивно шини ШНИ виконані з латунної шини, встановленої в/на пластиковий ізолятор, виготовлений з самозатухаючого пластика.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>з двома кутовими ізоляторами</td></tr><tr><td>Габарит шини</td><td>6х9 мм</td></tr><tr><td>Кількість отворів</td><td>16</td></tr><tr><td>Колір ізолятора</td><td>синій</td></tr></tbody></table>",Русский ~ с двумя угловыми изоляторами,Русский ~ 6х9,Русский ~ 16,Русский ~ Синий
https://001.com.ua/shina-nulevaya-na-dvuh-uglovyh-izolyatorah-shni-6x9-20-u2-s-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-shina-nulevaya-na-dvuh-uglovyh-izolyatorah-shni-6x9-20-u2-s-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-shni-6x9-20-u2-photo.jpg,"Шина нулевая на двух угловых изоляторах ШНИ-6x9-20-У2-С, IEK",Шины нулевые,IEK,YNN10-69-20C2-K07,YNN10-69-20C2-K07,instock,1,12,"107,26","Шина нулевая на двух угловых изоляторах ШНИ-6x9-20-У2-С, IEK","<h2>Описание товара</h2><p><strong>Шины нулевые с изолятором типа ШНИ</strong> предназначены для электрического и механического соединения нулевых рабочих и нулевых защитных проводников. Конструктивно шины ШНИ выполнены из латунной шины, установленной в/на пластиковый изолятор, изготовленный из самозатухающего пластика.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>с двумя угловыми изоляторами</td></tr><tr><td>Габарит шины</td><td>6х9 мм</td></tr><tr><td>Количество отверстий</td><td>20</td></tr><tr><td>Цвет изолятора</td><td>синий</td></tr></tbody></table>","Шина нульова на двох кутових ізоляторах ШНИ-6x9-20-У2-С, IEK","<h2>Опис товару</h2><p><strong>Шини нульові з ізолятором типу ШНИ</strong> призначені для електричного і механічного з'єднання нульових робочих і нульових захисних провідників. Конструктивно шини ШНИ виконані з латунної шини, встановленої в/на пластиковий ізолятор, виготовлений з самозатухаючого пластика.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>з двома кутовими ізоляторами</td></tr><tr><td>Габарит шини</td><td>6х9 мм</td></tr><tr><td>Кількість отворів</td><td>20</td></tr><tr><td>Колір ізолятора</td><td>синій</td></tr></tbody></table>",Русский ~ с двумя угловыми изоляторами,Русский ~ 6х9,Русский ~ 20,Русский ~ Синий
https://001.com.ua/shina-nulevaya-na-dvuh-uglovyh-izolyatorah-shni-6x9-4-u2-zh-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-shina-nulevaya-na-dvuh-uglovyh-izolyatorah-shni-6x9-4-u2-j-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-shni-6x9-4-u2-photo.jpg,"Шина нулевая на двух угловых изоляторах ШНИ-6x9-4-У2-Ж, IEK",Шины нулевые,IEK,YNN10-69-4C2-K05,YNN10-69-4C2-K05,instock,1,12,"29,56","Шина нулевая на двух угловых изоляторах ШНИ-6x9-4-У2-Ж, IEK","<h2>Описание товара</h2><p><strong>Шины нулевые с изолятором типа ШНИ</strong> предназначены для электрического и механического соединения нулевых рабочих и нулевых защитных проводников. Конструктивно шины ШНИ выполнены из латунной шины, установленной в/на пластиковый изолятор, изготовленный из самозатухающего пластика.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>с двумя угловыми изоляторами</td></tr><tr><td>Габарит шины</td><td>6х9 мм</td></tr><tr><td>Количество отверстий</td><td>4</td></tr><tr><td>Цвет изолятора</td><td>желтый</td></tr></tbody></table>","Шина нульова на двох кутових ізоляторах ШНИ-6x9-4-У2-Ж, IEK","<h2>Опис товару</h2><p><strong>Шини нульові з ізолятором типу ШНИ</strong> призначені для електричного і механічного з'єднання нульових робочих і нульових захисних провідників. Конструктивно шини ШНИ виконані з латунної шини, встановленої в/на пластиковий ізолятор, виготовлений з самозатухаючого пластика.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>з двома кутовими ізоляторами</td></tr><tr><td>Габарит шини</td><td>6х9 мм</td></tr><tr><td>Кількість отворів</td><td>4</td></tr><tr><td>Колір ізолятора</td><td>жовтий</td></tr></tbody></table>",Русский ~ с двумя угловыми изоляторами,Русский ~ 6х9,Русский ~ 4,Русский ~ Желтый
https://001.com.ua/shina-nulevaya-na-dvuh-uglovyh-izolyatorah-shni-6x9-20-u2-zh-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-shina-nulevaya-na-dvuh-uglovyh-izolyatorah-shni-6x9-20-u2-j-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-shni-6x9-20-u2-photo.jpg,"Шина нулевая на двух угловых изоляторах ШНИ-6x9-20-У2-Ж, IEK",Шины нулевые,IEK,YNN10-69-20C2-K05,YNN10-69-20C2-K05,instock,1,12,"97,41","Шина нулевая на двух угловых изоляторах ШНИ-6x9-20-У2-Ж, IEK","<h2>Описание товара</h2><p><strong>Шины нулевые с изолятором типа ШНИ</strong> предназначены для электрического и механического соединения нулевых рабочих и нулевых защитных проводников. Конструктивно шины ШНИ выполнены из латунной шины, установленной в/на пластиковый изолятор, изготовленный из самозатухающего пластика.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>с двумя угловыми изоляторами</td></tr><tr><td>Габарит шины</td><td>6х9 мм</td></tr><tr><td>Количество отверстий</td><td>20</td></tr><tr><td>Цвет изолятора</td><td>желтый</td></tr></tbody></table>","Шина нульова на двох кутових ізоляторах ШНИ-6x9-20-У2-Ж, IEK","<h2>Опис товару</h2><p><strong>Шини нульові з ізолятором типу ШНИ</strong> призначені для електричного і механічного з'єднання нульових робочих і нульових захисних провідників. Конструктивно шини ШНИ виконані з латунної шини, встановленої в/на пластиковий ізолятор, виготовлений з самозатухаючого пластика.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>з двома кутовими ізоляторами</td></tr><tr><td>Габарит шини</td><td>6х9 мм</td></tr><tr><td>Кількість отворів</td><td>20</td></tr><tr><td>Колір ізолятора</td><td>жовтий</td></tr></tbody></table>",Русский ~ с двумя угловыми изоляторами,Русский ~ 6х9,Русский ~ 20,Русский ~ Желтый
https://001.com.ua/shina-nulevaya-na-dvuh-uglovyh-izolyatorah-shni-6x9-22-u2-zh-iek,new,,,https://001.com.ua/media/photos/iek/boxes_accessories/iek-shina-nulevaya-na-dvuh-uglovyh-izolyatorah-shni-6x9-22-u2-j-photo.jpg ;; https://001.com.ua/media/photos/iek/boxes_accessories/gabaritnye-razmery-iek-shni-6x9-22-u2-photo.jpg,"Шина нулевая на двух угловых изоляторах ШНИ-6x9-22-У2-Ж, IEK",Шины нулевые,IEK,YNN10-69-22C2-K05,YNN10-69-22C2-K05,instock,1,12,"101,78","Шина нулевая на двух угловых изоляторах ШНИ-6x9-22-У2-Ж, IEK","<h2>Описание товара</h2><p><strong>Шины нулевые с изолятором типа ШНИ</strong> предназначены для электрического и механического соединения нулевых рабочих и нулевых защитных проводников. Конструктивно шины ШНИ выполнены из латунной шины, установленной в/на пластиковый изолятор, изготовленный из самозатухающего пластика.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Тип</td><td>с двумя угловыми изоляторами</td></tr><tr><td>Габарит шины</td><td>6х9 мм</td></tr><tr><td>Количество отверстий</td><td>22</td></tr><tr><td>Цвет изолятора</td><td>желтый</td></tr></tbody></table>","Шина нульова на двох кутових ізоляторах ШНИ-6x9-22-У2-Ж, IEK","<h2>Опис товару</h2><p><strong>Шини нульові з ізолятором типу ШНИ</strong> призначені для електричного і механічного з'єднання нульових робочих і нульових захисних провідників. Конструктивно шини ШНИ виконані з латунної шини, встановленої в/на пластиковий ізолятор, виготовлений з самозатухаючого пластика.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Тип</td><td>з двома кутовими ізоляторами</td></tr><tr><td>Габарит шини</td><td>6х9 мм</td></tr><tr><td>Кількість отворів</td><td>22</td></tr><tr><td>Колір ізолятора</td><td>жовтий</td></tr></tbody></table>",Русский ~ с двумя угловыми изоляторами,Русский ~ 6х9,Русский ~ 22,Русский ~ Желтый
