URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Тип кабеля,Гибкость провода,Сечение кабеля,Кол-во проводников,Материал проводников,Тип проводника,Цвет товара
https://001.com.ua/provod-ustanovochnyy-pv-3-4-0-mm2-siniy-s-mednymi-zhilami-gost-zztsm,new,,,https://001.com.ua/media/photos/other/cabel/pv/provod-dlya-elektricheskih-ustanovok-mednyy-pv3-4-b-photo.jpg,"Провод установочный ПВ-3 4,0 мм² синий с медными жилами (ГОСТ), ЗЗЦМ",Кабель электрический,ЗЗЦМ,152592,152592,instock,1,12,"26,44","Провод установочный ПВ-3 4,0 мм² синий с медными жилами (ГОСТ), ЗЗЦМ","<h2>Описание товара</h2><p><strong>Провода марки ПВ3</strong> предназначены для электрических установок при стационарной прокладке в силовых сетях, а также для монтажа электрооборудования, машин, механизмов и станков.</p><p>Провода марки ПВ3, ПВ3нг, ПВ3нгд предназначены для монтажа участков электрических цепей, где возможны изгибы провода.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Марка провода/шнура</td><td>ПВ-3</td></tr><tr><td>Гибкость провода</td><td>гибкий</td></tr><tr><td>Количество жил</td><td>1</td></tr><tr><td>Сечение жилы, мм²</td><td>4</td></tr><tr><td>Цвет оболочки</td><td>синий</td></tr></tbody></table>","Провід установчий ПВ-3 4,0 мм² синій з мідними жилами (ГОСТ), ЗЗКМ","<h2>Опис товару</h2><p><strong>Провід марки ПВ3</strong> призначений для електричних установок при стаціонарній прокладці в силових мережах, а також для монтажу електрообладнання, машин, механізмів і верстатів.</p><p>Проводи марки ПВ3, ПВ3нг, ПВ3нгд призначені для монтажу ділянок електричних кіл, де можливі вигини проводу.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Марка проводу/шнура</td><td>ПВ-3</td></tr><tr><td>Гнучкість проводу</td><td>гнучкий</td></tr><tr><td>Кількість жил</td><td>1</td></tr><tr><td>Перетин жили, мм²</td><td>4</td></tr><tr><td>Колір оболонки</td><td>синій</td></tr></tbody></table>",Русский ~ ПВ-3,Русский ~ Гибкий,Русский ~ 4,Русский ~ 1,Русский ~ CU - медь,Русский ~ Одножильный,Русский ~ Синий
https://001.com.ua/provod-ustanovochnyy-pv-3-4-0-mm2-krasnyy-s-mednymi-zhilami-gost-zztsm,new,,,https://001.com.ua/media/photos/other/cabel/pv/provod-dlya-elektricheskih-ustanovok-mednyy-pv3-4-r-photo.jpg,"Провод установочный ПВ-3 4,0 мм² красный с медными жилами (ГОСТ), ЗЗЦМ",Кабель электрический,ЗЗЦМ,153640,153640,instock,1,12,"26,44","Провод установочный ПВ-3 4,0 мм² красный с медными жилами (ГОСТ), ЗЗЦМ","<h2>Описание товара</h2><p><strong>Провода марки ПВ3</strong> предназначены для электрических установок при стационарной прокладке в силовых сетях, а также для монтажа электрооборудования, машин, механизмов и станков.</p><p>Провода марки ПВ3, ПВ3нг, ПВ3нгд предназначены для монтажа участков электрических цепей, где возможны изгибы провода.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Марка провода/шнура</td><td>ПВ-3</td></tr><tr><td>Гибкость провода</td><td>гибкий</td></tr><tr><td>Количество жил</td><td>1</td></tr><tr><td>Сечение жилы, мм²</td><td>4</td></tr><tr><td>Цвет оболочки</td><td>красный</td></tr></tbody></table>","Провід установчий ПВ-3 4,0 мм² червоний з мідними жилами (ГОСТ), ЗЗКМ","<h2>Опис товару</h2><p><strong>Провід марки ПВ3</strong> призначений для електричних установок при стаціонарній прокладці в силових мережах, а також для монтажу електрообладнання, машин, механізмів і верстатів.</p><p>Проводи марки ПВ3, ПВ3нг, ПВ3нгд призначені для монтажу ділянок електричних кіл, де можливі вигини проводу.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Марка проводу/шнура</td><td>ПВ-3</td></tr><tr><td>Гнучкість проводу</td><td>гнучкий</td></tr><tr><td>Кількість жил</td><td>1</td></tr><tr><td>Перетин жили, мм²</td><td>4</td></tr><tr><td>Колір оболонки</td><td>червоний</td></tr></tbody></table>",Русский ~ ПВ-3,Русский ~ Гибкий,Русский ~ 4,Русский ~ 1,Русский ~ CU - медь,Русский ~ Одножильный,Русский ~ Красный
https://001.com.ua/provod-ustanovochnyy-pv-3-6-0-mm2-krasnyy-s-mednymi-zhilami-gost-zztsm,new,,,https://001.com.ua/media/photos/other/cabel/pv/provod-dlya-elektricheskih-ustanovok-mednyy-pv3-6-r-photo.jpg,"Провод установочный ПВ-3 6,0 мм² красный с медными жилами (ГОСТ), ЗЗЦМ",Кабель электрический,ЗЗЦМ,7435,7435,instock,1,12,"40,69","Провод установочный ПВ-3 6,0 мм² красный с медными жилами (ГОСТ), ЗЗЦМ","<h2>Описание товара</h2><p><strong>Провода марки ПВ3</strong> предназначены для электрических установок при стационарной прокладке в силовых сетях, а также для монтажа электрооборудования, машин, механизмов и станков.</p><p>Провода марки ПВ3, ПВ3нг, ПВ3нгд предназначены для монтажа участков электрических цепей, где возможны изгибы провода.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Марка провода/шнура</td><td>ПВ-3</td></tr><tr><td>Гибкость провода</td><td>гибкий</td></tr><tr><td>Количество жил</td><td>1</td></tr><tr><td>Сечение жилы, мм²</td><td>6</td></tr><tr><td>Цвет оболочки</td><td>красный</td></tr></tbody></table>","Провід установчий ПВ-3 6,0 мм² червоний з мідними жилами (ГОСТ), ЗЗКМ","<h2>Опис товару</h2><p><strong>Провід марки ПВ3</strong> призначений для електричних установок при стаціонарній прокладці в силових мережах, а також для монтажу електрообладнання, машин, механізмів і верстатів.</p><p>Проводи марки ПВ3, ПВ3нг, ПВ3нгд призначені для монтажу ділянок електричних кіл, де можливі вигини проводу.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Марка проводу/шнура</td><td>ПВ-3</td></tr><tr><td>Гнучкість проводу</td><td>гнучкий</td></tr><tr><td>Кількість жил</td><td>1</td></tr><tr><td>Перетин жили, мм²</td><td>6</td></tr><tr><td>Колір оболонки</td><td>червоний</td></tr></tbody></table>",Русский ~ ПВ-3,Русский ~ Гибкий,Русский ~ 6,Русский ~ 1,Русский ~ CU - медь,Русский ~ Одножильный,Русский ~ Красный
https://001.com.ua/provod-ustanovochnyy-pv-3-6-0-mm2-chernyy-s-mednymi-zhilami-gost-zztsm,new,,,https://001.com.ua/media/photos/other/cabel/pv/provod-dlya-elektricheskih-ustanovok-mednyy-pv3-6-bk-photo.jpg,"Провод установочный ПВ-3 6,0 мм² черный с медными жилами (ГОСТ), ЗЗЦМ",Кабель электрический,ЗЗЦМ,153161,153161,instock,1,12,Цену уточняйте,"Провод установочный ПВ-3 6,0 мм² черный с медными жилами (ГОСТ), ЗЗЦМ","<h2>Описание товара</h2><p><strong>Провода марки ПВ3</strong> предназначены для электрических установок при стационарной прокладке в силовых сетях, а также для монтажа электрооборудования, машин, механизмов и станков.</p><p>Провода марки ПВ3, ПВ3нг, ПВ3нгд предназначены для монтажа участков электрических цепей, где возможны изгибы провода.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Марка провода/шнура</td><td>ПВ-3</td></tr><tr><td>Гибкость провода</td><td>гибкий</td></tr><tr><td>Количество жил</td><td>1</td></tr><tr><td>Сечение жилы, мм²</td><td>6</td></tr><tr><td>Цвет оболочки</td><td>черный</td></tr></tbody></table>","Провід установчий ПВ-3 6,0 мм² чорний з мідними жилами (ГОСТ), ЗЗКМ","<h2>Опис товару</h2><p><strong>Провід марки ПВ3</strong> призначений для електричних установок при стаціонарній прокладці в силових мережах, а також для монтажу електрообладнання, машин, механізмів і верстатів.</p><p>Проводи марки ПВ3, ПВ3нг, ПВ3нгд призначені для монтажу ділянок електричних кіл, де можливі вигини проводу.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Марка проводу/шнура</td><td>ПВ-3</td></tr><tr><td>Гнучкість проводу</td><td>гнучкий</td></tr><tr><td>Кількість жил</td><td>1</td></tr><tr><td>Перетин жили, мм²</td><td>6</td></tr><tr><td>Колір оболонки</td><td>чорний</td></tr></tbody></table>",Русский ~ ПВ-3,Русский ~ Гибкий,Русский ~ 6,Русский ~ 1,Русский ~ CU - медь,Русский ~ Одножильный,Русский ~ Черный
https://001.com.ua/provod-ustanovochnyy-pv-1-0-5-mm2-zheltyy-mednyy-gost-odeskabel,new,,,https://001.com.ua/media/photos/other/cabel/pv/provod-dlya-elektricheskih-ustanovok-mednyy-pv1-0-75-y-photo.jpg,"Провод установочный ПВ-1 0,5 мм² желтый медный (ГОСТ), Одескабель",Кабель электрический,Одескабель,121928,121928,instock,1,12,"3,39","Провод установочный ПВ-1 0,5 мм² желтый медный (ГОСТ), Одескабель","<h2>Описание товара</h2><p><strong>Провод марки ПВ1</strong> предназначен для электрических установок при стационарной прокладке в силовых сетях, а также для монтажа электрооборудования, машин, механизмов и станков.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Марка провода/шнура</td><td>ПВ-1</td></tr><tr><td>Гибкость провода</td><td>жесткий</td></tr><tr><td>Количество жил</td><td>1</td></tr><tr><td>Сечение жилы, мм²</td><td>0,5</td></tr><tr><td>Цвет оболочки</td><td>желтый</td></tr></tbody></table>","Провід установчий ПВ-1 0,5 мм² жовтий мідний (ГОСТ), Одескабель","<h2>Опис товару</h2><p><strong>Провід марки ПВ1</strong> призначений для електричних установок при стаціонарній прокладці в силових мережах, а також для монтажу електрообладнання, машин, механізмів і верстатів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Марка проводу/шнура</td><td>ПВ-1</td></tr><tr><td>Гнучкість проводу</td><td>жорсткий</td></tr><tr><td>Кількість жил</td><td>1</td></tr><tr><td>Перетин жили, мм²</td><td>0,5</td></tr><tr><td>Колір оболонки</td><td>жовтий</td></tr></tbody></table>",Русский ~ ПВ-1,Русский ~ Жесткий,"Русский ~ 0,5",Русский ~ 1,Русский ~ CU - медь,Русский ~ Одножильный,Русский ~ Желтый
https://001.com.ua/provod-ustanovochnyy-pv-1-0-5-mm2-krasnyy-mednyy-gost-odeskabel,new,,,https://001.com.ua/media/photos/other/cabel/pv/provod-dlya-elektricheskih-ustanovok-mednyy-pv1-0-75-r-photo.jpg,"Провод установочный ПВ-1 0,5 мм² красный медный (ГОСТ), Одескабель",Кабель электрический,Одескабель,121929,121929,instock,1,12,"3,39","Провод установочный ПВ-1 0,5 мм² красный медный (ГОСТ), Одескабель","<h2>Описание товара</h2><p><strong>Провод марки ПВ1</strong> предназначен для электрических установок при стационарной прокладке в силовых сетях, а также для монтажа электрооборудования, машин, механизмов и станков.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Марка провода/шнура</td><td>ПВ-1</td></tr><tr><td>Гибкость провода</td><td>жесткий</td></tr><tr><td>Количество жил</td><td>1</td></tr><tr><td>Сечение жилы, мм²</td><td>0,5</td></tr><tr><td>Цвет оболочки</td><td>красный</td></tr></tbody></table>","Провід установчий ПВ-1 0,5 мм² червоний мідний (ГОСТ), Одескабель","<h2>Опис товару</h2><p><strong>Провід марки ПВ1</strong> призначений для електричних установок при стаціонарній прокладці в силових мережах, а також для монтажу електрообладнання, машин, механізмів і верстатів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Марка проводу/шнура</td><td>ПВ-1</td></tr><tr><td>Гнучкість проводу</td><td>жорсткий</td></tr><tr><td>Кількість жил</td><td>1</td></tr><tr><td>Перетин жили, мм²</td><td>0,5</td></tr><tr><td>Колір оболонки</td><td>червоний</td></tr></tbody></table>",Русский ~ ПВ-1,Русский ~ Жесткий,"Русский ~ 0,5",Русский ~ 1,Русский ~ CU - медь,Русский ~ Одножильный,Русский ~ Красный
https://001.com.ua/provod-ustanovochnyy-pv-1-0-5-mm2-siniy-mednyy-gost-odeskabel,new,,,https://001.com.ua/media/photos/other/cabel/pv/provod-dlya-elektricheskih-ustanovok-mednyy-pv1-0-75-b-photo.jpg,"Провод установочный ПВ-1 0,5 мм² синий медный (ГОСТ), Одескабель",Кабель электрический,Одескабель,121930,121930,instock,1,12,"3,39","Провод установочный ПВ-1 0,5 мм² синий медный (ГОСТ), Одескабель","<h2>Описание товара</h2><p><strong>Провод марки ПВ1</strong> предназначен для электрических установок при стационарной прокладке в силовых сетях, а также для монтажа электрооборудования, машин, механизмов и станков.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Марка провода/шнура</td><td>ПВ-1</td></tr><tr><td>Гибкость провода</td><td>жесткий</td></tr><tr><td>Количество жил</td><td>1</td></tr><tr><td>Сечение жилы, мм²</td><td>0,5</td></tr><tr><td>Цвет оболочки</td><td>синий</td></tr></tbody></table>","Провід установчий ПВ-1 0,5 мм² синій мідний (ГОСТ), Одескабель","<h2>Опис товару</h2><p><strong>Провід марки ПВ1</strong> призначений для електричних установок при стаціонарній прокладці в силових мережах, а також для монтажу електрообладнання, машин, механізмів і верстатів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Марка проводу/шнура</td><td>ПВ-1</td></tr><tr><td>Гнучкість проводу</td><td>жорсткий</td></tr><tr><td>Кількість жил</td><td>1</td></tr><tr><td>Перетин жили, мм²</td><td>0,5</td></tr><tr><td>Колір оболонки</td><td>синій</td></tr></tbody></table>",Русский ~ ПВ-1,Русский ~ Жесткий,"Русский ~ 0,5",Русский ~ 1,Русский ~ CU - медь,Русский ~ Одножильный,Русский ~ Синий
https://001.com.ua/provod-ustanovochnyy-pv-1-0-5-mm2-chernyy-mednyy-gost-odeskabel,new,,,https://001.com.ua/media/photos/other/cabel/pv/provod-dlya-elektricheskih-ustanovok-mednyy-pv1-0-75-bk-photo.jpg,"Провод установочный ПВ-1 0,5 мм² черный медный (ГОСТ), Одескабель",Кабель электрический,Одескабель,128716,128716,instock,1,12,"3,39","Провод установочный ПВ-1 0,5 мм² черный медный (ГОСТ), Одескабель","<h2>Описание товара</h2><p><strong>Провод марки ПВ1</strong> предназначен для электрических установок при стационарной прокладке в силовых сетях, а также для монтажа электрооборудования, машин, механизмов и станков.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Марка провода/шнура</td><td>ПВ-1</td></tr><tr><td>Гибкость провода</td><td>жесткий</td></tr><tr><td>Количество жил</td><td>1</td></tr><tr><td>Сечение жилы, мм²</td><td>0,5</td></tr><tr><td>Цвет оболочки</td><td>черный</td></tr></tbody></table>","Провід установчий ПВ-1 0,5 мм² чорний мідний (ГОСТ), Одескабель","<h2>Опис товару</h2><p><strong>Провід марки ПВ1</strong> призначений для електричних установок при стаціонарній прокладці в силових мережах, а також для монтажу електрообладнання, машин, механізмів і верстатів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Марка проводу/шнура</td><td>ПВ-1</td></tr><tr><td>Гнучкість проводу</td><td>жорсткий</td></tr><tr><td>Кількість жил</td><td>1</td></tr><tr><td>Перетин жили, мм²</td><td>0,5</td></tr><tr><td>Колір оболонки</td><td>чорний</td></tr></tbody></table>",Русский ~ ПВ-1,Русский ~ Жесткий,"Русский ~ 0,5",Русский ~ 1,Русский ~ CU - медь,Русский ~ Одножильный,Русский ~ Черный
https://001.com.ua/provod-ustanovochnyy-pv-1-0-75-mm2-belyy-mednyy-gost-odeskabel,new,,,https://001.com.ua/media/photos/other/cabel/pv/provod-dlya-elektricheskih-ustanovok-mednyy-pv1-0-75-w-photo.jpg,"Провод установочный ПВ-1 0,75 мм² белый медный (ГОСТ), Одескабель",Кабель электрический,Одескабель,121931,121931,instock,1,12,"4,64","Провод установочный ПВ-1 0,75 мм² белый медный (ГОСТ), Одескабель","<h2>Описание товара</h2><p><strong>Провод марки ПВ1</strong> предназначен для электрических установок при стационарной прокладке в силовых сетях, а также для монтажа электрооборудования, машин, механизмов и станков.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Марка провода/шнура</td><td>ПВ-1</td></tr><tr><td>Гибкость провода</td><td>жесткий</td></tr><tr><td>Количество жил</td><td>1</td></tr><tr><td>Сечение жилы, мм²</td><td>0,75</td></tr><tr><td>Цвет оболочки</td><td>белый</td></tr></tbody></table>","Провід установчий ПВ-1 0,75 мм² білий мідний (ГОСТ), Одескабель","<h2>Опис товару</h2><p><strong>Провід марки ПВ1</strong> призначений для електричних установок при стаціонарній прокладці в силових мережах, а також для монтажу електрообладнання, машин, механізмів і верстатів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Марка проводу/шнура</td><td>ПВ-1</td></tr><tr><td>Гнучкість проводу</td><td>жорсткий</td></tr><tr><td>Кількість жил</td><td>1</td></tr><tr><td>Перетин жили, мм²</td><td>0,75</td></tr><tr><td>Колір оболонки</td><td>білий</td></tr></tbody></table>",Русский ~ ПВ-1,Русский ~ Жесткий,"Русский ~ 0,75",Русский ~ 1,Русский ~ CU - медь,Русский ~ Одножильный,Русский ~ Белый
https://001.com.ua/provod-ustanovochnyy-pv-1-0-75-mm2-chernyy-mednyy-gost-odeskabel,new,,,https://001.com.ua/media/photos/other/cabel/pv/provod-dlya-elektricheskih-ustanovok-mednyy-pv1-0-75-bk-photo.jpg,"Провод установочный ПВ-1 0,75 мм² черный медный (ГОСТ), Одескабель",Кабель электрический,Одескабель,128238,128238,instock,1,12,"4,64","Провод установочный ПВ-1 0,75 мм² черный медный (ГОСТ), Одескабель","<h2>Описание товара</h2><p><strong>Провод марки ПВ1</strong> предназначен для электрических установок при стационарной прокладке в силовых сетях, а также для монтажа электрооборудования, машин, механизмов и станков.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Марка провода/шнура</td><td>ПВ-1</td></tr><tr><td>Гибкость провода</td><td>жесткий</td></tr><tr><td>Количество жил</td><td>1</td></tr><tr><td>Сечение жилы, мм²</td><td>0,75</td></tr><tr><td>Цвет оболочки</td><td>черный</td></tr></tbody></table>","Провід установчий ПВ-1 0,75 мм² чорний мідний (ГОСТ), Одескабель","<h2>Опис товару</h2><p><strong>Провід марки ПВ1</strong> призначений для електричних установок при стаціонарній прокладці в силових мережах, а також для монтажу електрообладнання, машин, механізмів і верстатів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Марка проводу/шнура</td><td>ПВ-1</td></tr><tr><td>Гнучкість проводу</td><td>жорсткий</td></tr><tr><td>Кількість жил</td><td>1</td></tr><tr><td>Перетин жили, мм²</td><td>0,75</td></tr><tr><td>Колір оболонки</td><td>чорний</td></tr></tbody></table>",Русский ~ ПВ-1,Русский ~ Жесткий,"Русский ~ 0,75",Русский ~ 1,Русский ~ CU - медь,Русский ~ Одножильный,Русский ~ Черный
https://001.com.ua/provod-ustanovochnyy-pv-1-0-75-mm2-zelenyy-mednyy-gost-odeskabel,new,,,https://001.com.ua/media/photos/other/cabel/pv/provod-dlya-elektricheskih-ustanovok-mednyy-pv1-0-75-g-photo.jpg,"Провод установочный ПВ-1 0,75 мм² зеленый медный (ГОСТ), Одескабель",Кабель электрический,Одескабель,121932,121932,instock,1,12,"4,64","Провод установочный ПВ-1 0,75 мм² зеленый медный (ГОСТ), Одескабель","<h2>Описание товара</h2><p><strong>Провод марки ПВ1</strong> предназначен для электрических установок при стационарной прокладке в силовых сетях, а также для монтажа электрооборудования, машин, механизмов и станков.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Марка провода/шнура</td><td>ПВ-1</td></tr><tr><td>Гибкость провода</td><td>жесткий</td></tr><tr><td>Количество жил</td><td>1</td></tr><tr><td>Сечение жилы, мм²</td><td>0,75</td></tr><tr><td>Цвет оболочки</td><td>зеленый</td></tr></tbody></table>","Провід установчий ПВ-1 0,75 мм² зелений мідний (ГОСТ), Одескабель","<h2>Опис товару</h2><p><strong>Провід марки ПВ1</strong> призначений для електричних установок при стаціонарній прокладці в силових мережах, а також для монтажу електрообладнання, машин, механізмів і верстатів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Марка проводу/шнура</td><td>ПВ-1</td></tr><tr><td>Гнучкість проводу</td><td>жорсткий</td></tr><tr><td>Кількість жил</td><td>1</td></tr><tr><td>Перетин жили, мм²</td><td>0,75</td></tr><tr><td>Колір оболонки</td><td>зелений</td></tr></tbody></table>",Русский ~ ПВ-1,Русский ~ Жесткий,"Русский ~ 0,75",Русский ~ 1,Русский ~ CU - медь,Русский ~ Одножильный,Русский ~ Зеленый
https://001.com.ua/provod-ustanovochnyy-pv-1-1-0-mm2-zheltyy-mednyy-gost-odeskabel,new,,,https://001.com.ua/media/photos/other/cabel/pv/provod-dlya-elektricheskih-ustanovok-mednyy-pv1-0-75-y-photo.jpg,"Провод установочный ПВ-1 1,0 мм² желтый медный (ГОСТ), Одескабель",Кабель электрический,Одескабель,121934,121934,instock,1,12,"6,03","Провод установочный ПВ-1 1,0 мм² желтый медный (ГОСТ), Одескабель","<h2>Описание товара</h2><p><strong>Провод марки ПВ1</strong> предназначен для электрических установок при стационарной прокладке в силовых сетях, а также для монтажа электрооборудования, машин, механизмов и станков.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Марка провода/шнура</td><td>ПВ-1</td></tr><tr><td>Гибкость провода</td><td>жесткий</td></tr><tr><td>Количество жил</td><td>1</td></tr><tr><td>Сечение жилы, мм²</td><td>1</td></tr><tr><td>Цвет оболочки</td><td>желтый</td></tr></tbody></table>","Провід установчий ПВ-1 1,0 мм² жовтий мідний (ГОСТ), Одескабель","<h2>Опис товару</h2><p><strong>Провід марки ПВ1</strong> призначений для електричних установок при стаціонарній прокладці в силових мережах, а також для монтажу електрообладнання, машин, механізмів і верстатів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Марка проводу/шнура</td><td>ПВ-1</td></tr><tr><td>Гнучкість проводу</td><td>жорсткий</td></tr><tr><td>Кількість жил</td><td>1</td></tr><tr><td>Перетин жили, мм²</td><td>1</td></tr><tr><td>Колір оболонки</td><td>жовтий</td></tr></tbody></table>",Русский ~ ПВ-1,Русский ~ Жесткий,Русский ~ 1,Русский ~ 1,Русский ~ CU - медь,Русский ~ Одножильный,Русский ~ Желтый
https://001.com.ua/provod-ustanovochnyy-pv-1-1-0-mm2-zelenyy-mednyy-gost-odeskabel,new,,,https://001.com.ua/media/photos/other/cabel/pv/provod-dlya-elektricheskih-ustanovok-mednyy-pv1-0-75-g-photo.jpg,"Провод установочный ПВ-1 1,0 мм² зеленый медный (ГОСТ), Одескабель",Кабель электрический,Одескабель,121935,121935,instock,1,12,"6,03","Провод установочный ПВ-1 1,0 мм² зеленый медный (ГОСТ), Одескабель","<h2>Описание товара</h2><p><strong>Провод марки ПВ1</strong> предназначен для электрических установок при стационарной прокладке в силовых сетях, а также для монтажа электрооборудования, машин, механизмов и станков.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Марка провода/шнура</td><td>ПВ-1</td></tr><tr><td>Гибкость провода</td><td>жесткий</td></tr><tr><td>Количество жил</td><td>1</td></tr><tr><td>Сечение жилы, мм²</td><td>1</td></tr><tr><td>Цвет оболочки</td><td>зеленый</td></tr></tbody></table>","Провід установчий ПВ-1 1,0 мм² зелений мідний (ГОСТ), Одескабель","<h2>Опис товару</h2><p><strong>Провід марки ПВ1</strong> призначений для електричних установок при стаціонарній прокладці в силових мережах, а також для монтажу електрообладнання, машин, механізмів і верстатів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Марка проводу/шнура</td><td>ПВ-1</td></tr><tr><td>Гнучкість проводу</td><td>жорсткий</td></tr><tr><td>Кількість жил</td><td>1</td></tr><tr><td>Перетин жили, мм²</td><td>1</td></tr><tr><td>Колір оболонки</td><td>зелений</td></tr></tbody></table>",Русский ~ ПВ-1,Русский ~ Жесткий,Русский ~ 1,Русский ~ 1,Русский ~ CU - медь,Русский ~ Одножильный,Русский ~ Зеленый
https://001.com.ua/provod-ustanovochnyy-pv-1-1-0-mm2-krasnyy-mednyy-gost-odeskabel,new,,,https://001.com.ua/media/photos/other/cabel/pv/provod-dlya-elektricheskih-ustanovok-mednyy-pv1-0-75-r-photo.jpg,"Провод установочный ПВ-1 1,0 мм² красный медный (ГОСТ), Одескабель",Кабель электрический,Одескабель,121937,121937,instock,1,12,"6,03","Провод установочный ПВ-1 1,0 мм² красный медный (ГОСТ), Одескабель","<h2>Описание товара</h2><p><strong>Провод марки ПВ1</strong> предназначен для электрических установок при стационарной прокладке в силовых сетях, а также для монтажа электрооборудования, машин, механизмов и станков.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Марка провода/шнура</td><td>ПВ-1</td></tr><tr><td>Гибкость провода</td><td>жесткий</td></tr><tr><td>Количество жил</td><td>1</td></tr><tr><td>Сечение жилы, мм²</td><td>1</td></tr><tr><td>Цвет оболочки</td><td>красный</td></tr></tbody></table>","Провід установчий ПВ-1 1,0 мм² червоний мідний (ГОСТ), Одескабель","<h2>Опис товару</h2><p><strong>Провід марки ПВ1</strong> призначений для електричних установок при стаціонарній прокладці в силових мережах, а також для монтажу електрообладнання, машин, механізмів і верстатів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Марка проводу/шнура</td><td>ПВ-1</td></tr><tr><td>Гнучкість проводу</td><td>жорсткий</td></tr><tr><td>Кількість жил</td><td>1</td></tr><tr><td>Перетин жили, мм²</td><td>1</td></tr><tr><td>Колір оболонки</td><td>червоний</td></tr></tbody></table>",Русский ~ ПВ-1,Русский ~ Жесткий,Русский ~ 1,Русский ~ 1,Русский ~ CU - медь,Русский ~ Одножильный,Русский ~ Красный
https://001.com.ua/provod-ustanovochnyy-pv-1-1-0-mm2-siniy-mednyy-gost-odeskabel,new,,,https://001.com.ua/media/photos/other/cabel/pv/provod-dlya-elektricheskih-ustanovok-mednyy-pv1-0-75-b-photo.jpg,"Провод установочный ПВ-1 1,0 мм² синий медный (ГОСТ), Одескабель",Кабель электрический,Одескабель,121938,121938,instock,1,12,"6,03","Провод установочный ПВ-1 1,0 мм² синий медный (ГОСТ), Одескабель","<h2>Описание товара</h2><p><strong>Провод марки ПВ1</strong> предназначен для электрических установок при стационарной прокладке в силовых сетях, а также для монтажа электрооборудования, машин, механизмов и станков.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Марка провода/шнура</td><td>ПВ-1</td></tr><tr><td>Гибкость провода</td><td>жесткий</td></tr><tr><td>Количество жил</td><td>1</td></tr><tr><td>Сечение жилы, мм²</td><td>1</td></tr><tr><td>Цвет оболочки</td><td>синий</td></tr></tbody></table>","Провід установчий ПВ-1 1,0 мм² синій мідний (ГОСТ), Одескабель","<h2>Опис товару</h2><p><strong>Провід марки ПВ1</strong> призначений для електричних установок при стаціонарній прокладці в силових мережах, а також для монтажу електрообладнання, машин, механізмів і верстатів.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Марка проводу/шнура</td><td>ПВ-1</td></tr><tr><td>Гнучкість проводу</td><td>жорсткий</td></tr><tr><td>Кількість жил</td><td>1</td></tr><tr><td>Перетин жили, мм²</td><td>1</td></tr><tr><td>Колір оболонки</td><td>синій</td></tr></tbody></table>",Русский ~ ПВ-1,Русский ~ Жесткий,Русский ~ 1,Русский ~ 1,Русский ~ CU - медь,Русский ~ Одножильный,Русский ~ Синий
